date,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2015-01-22,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.4952498022209921,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936,1.464235173851936
2015-01-23,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.5043967063727581,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436,1.4731923519575436
2015-01-26,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.5226905146762892,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581,1.4911067081687581
2015-01-27,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.5033206000019617,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806,1.47213856629806
2015-01-28,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.472651568434277,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885,1.4421056750027885
2015-01-29,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4665491895920777,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106,1.4313138640568106
2015-01-30,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4426734863390078,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378,1.4076314985958378
2015-02-02,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.4008647326889876,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122,1.3668382635970122
2015-02-03,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.412366612284848,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987,1.3791166916770987
2015-02-04,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.4065662950956226,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717,1.3625083644128717
2015-02-05,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.4005534926127712,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229,1.3622288421816229
2015-02-06,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3929535899396785,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284,1.3498668564803284
2015-02-09,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3988117030610057,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798,1.3338375569203798
2015-02-10,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.4090304365304078,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793,1.3480064197146793
2015-02-11,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.4123244128070784,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964,1.3476294315401964
2015-02-12,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.4144080829983483,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233,1.340341333327233
2015-02-13,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.4176700649494038,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248,1.3500873671301248
2015-02-16,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.4219446586840452,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311,1.35520621701311
2015-02-17,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.4264790009461237,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183,1.3560388064426183
2015-02-25,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.4186445067600337,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336,1.3412505257836336
2015-02-26,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.4338033461727642,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623,1.3562262304519623
2015-02-27,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.432800400220409,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143,1.3551206200756143
2015-03-02,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.4368194181587735,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345,1.3587175368582345
2015-03-03,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3864411599835078,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932,1.3110908292907932
2015-03-04,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3900718941472965,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693,1.3120686702274693
2015-03-05,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3858320234461936,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268,1.3076873785082268
2015-03-06,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3826981301773138,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618,1.3047302000017618
2015-03-09,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.392441495239703,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069,1.3139241537427069
2015-03-10,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3889226900170757,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207,1.3106037677946207
2015-03-11,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.3896310658881226,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876,1.31127219958876
2015-03-12,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3986864072338372,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003,1.3203930137223003
2015-03-13,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.4014698627706208,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155,1.3191321348631155
2015-03-16,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.4449617749369543,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607,1.3597015037296607
2015-03-17,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.4681958506885922,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946,1.3815646479907946
2015-03-18,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.5171357123782117,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821,1.427616802923821
2015-03-19,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.5072488716328343,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857,1.4183133372807857
2015-03-20,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.533943341645354,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818,1.4434326945169818
2015-03-23,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.572502020552327,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207,1.4797162105248207
2015-03-24,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.5705246524032512,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133,1.4778555173962133
2015-03-25,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.5586604435087978,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705,1.4666913586245705
