date,baseline_nav,relief_breadth_blend_ge_m2_nav,relief_breadth_blend_ge_m1_nav,relief_breadth_blend_ge_0_nav,relief_above_ma20_ge_55_nav,relief_above_ma20_ge_60_nav,relief_above_ma20_ge_65_nav,relief_combo_m1_or_ma60_nav,hs300_benchmark
2013-03-27,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,0.988479262672812
2013-03-28,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,0.957757296466975
2013-03-29,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,0.9550691244239641
2013-04-01,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9535330261136722
2013-04-02,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.955069124423964
2013-04-03,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9531490015360993
2013-04-08,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9485407066052237
2013-04-09,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-10,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-11,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9500768049155155
2013-04-12,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9470046082949319
2013-04-15,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9374039938556077
2013-04-16,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9431643625192023
2013-04-17,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9454685099846403
2013-04-18,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9473886328725051
2013-04-19,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9742703533026127
2013-04-22,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820289
2013-04-23,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9416282642089107
2013-04-24,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9577572964669752
2013-04-25,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.947772657450078
2013-04-26,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9389400921658998
2013-05-02,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9397081413210457
2013-05-03,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9566052227342563
2013-05-06,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9677419354838726
2013-05-07,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9700460829493104
2013-05-08,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9761904761904779
2013-05-09,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820294
2013-05-10,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9750384024577592
2013-05-13,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820295
2013-05-14,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9569892473118298
2013-05-15,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9615975422427054
2013-05-16,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9811827956989266
2013-05-17,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9980798771121372
2013-05-20,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0038402457757316
2013-05-21,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0038402457757316
2013-05-22,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.0049923195084505
2013-05-23,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,0.9942396313364075
2013-05-24,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,0.9996159754224292
2013-05-27,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,0.9973118279569911
2013-05-28,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0180491551459314
2013-05-29,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0145929339477748
2013-05-30,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.011904761904764
2013-05-31,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0003840245775752
2013-06-03,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.0023041474654402
2013-06-04,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9877112135176678
2013-06-05,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9850230414746568
2013-06-06,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9754224270353328
2013-06-07,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9577572964669766
2013-06-13,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.928187403993858
2013-06-14,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9347158218125985
2013-06-17,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.928955453149004
2013-06-18,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9350998463901714
2013-06-19,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9297235023041498
2013-06-20,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9005376344086045
2013-06-21,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8963133640553017
2013-06-24,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8413978494623674
2013-06-25,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8417818740399405
2013-06-26,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8398617511520756
2013-06-27,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8402457757296486
2013-06-28,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8556067588325672
2013-07-01,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8590629800307237
2013-07-02,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8617511520737344
2013-07-03,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8598310291858694
2013-07-04,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.865975422427037
2013-07-05,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8690476190476207
2013-07-08,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8456221198156697
2013-07-09,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8437019969278049
2013-07-10,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8671274961597557
2013-07-11,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9105222734255008
2013-07-12,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8878648233486959
2013-07-15,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9005376344086036
2013-07-16,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.905913978494625
2013-07-17,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8924731182795711
2013-07-18,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8786482334869443
2013-07-19,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8544546850998477
2013-07-22,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8598310291858692
2013-07-23,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8867127496159771
2013-07-24,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8801843317972367
2013-07-25,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8778801843317989
2013-07-26,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8698156682027668
2013-07-29,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8529185867895563
2013-07-30,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8579109062980048
2013-07-31,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8598310291858693
2013-08-01,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8824884792626745
2013-08-02,1.0674625422425834,1.0674625422425834,1.0674625422425834,1.0674625422425834,1.0674625422425834,1.0674625422425834,1.0674625422425834,1.0674625422425834,0.8809523809523826
2013-08-05,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.8936251920122904
2013-08-06,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.8993855606758848
2013-08-07,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.8932411674347174
2013-08-08,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.8936251920122903
2013-08-09,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.8974654377880201
2013-08-12,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,1.066928810971462,0.9243471582181277
2013-08-13,1.0663953465659763,1.0663953465659763,1.0663953465659763,1.0663953465659763,1.0663953465659763,1.0663953465659763,1.0663953465659763,1.0663953465659763,0.9243471582181277
2013-08-14,1.0641801505822497,1.0641801505822497,1.0641801505822497,1.0641801505822497,1.0641801505822497,1.0641801505822497,1.0641801505822497,1.0641801505822497,0.9224270353302629
2013-08-15,1.051775053073381,1.051775053073381,1.051775053073381,1.051775053073381,1.051775053073381,1.051775053073381,1.051775053073381,1.051775053073381,0.9116743471582199
2013-08-16,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.9051459293394796
2013-08-19,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.9128264208909388
2013-08-20,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.9062980030721984
2013-08-21,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.9062980030721984
2013-08-22,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.9032258064516145
2013-08-23,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,1.0512491655468443,0.8974654377880201
2013-08-26,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,0.9174347158218141
2013-08-27,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,1.0741029265567672,0.9174347158218141
2013-08-28,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,0.9132104454685116
2013-08-29,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,0.9105222734255006
2013-08-30,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,0.9089861751152087
2013-09-02,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,1.0735658750934889,0.9097542242703548
2013-09-03,1.089335148431845,1.089335148431845,1.089335148431845,1.089335148431845,1.089335148431845,1.089335148431845,1.089335148431845,1.089335148431845,0.9235791090629814
2013-09-04,1.088882202424181,1.088882202424181,1.088882202424181,1.088882202424181,1.088882202424181,1.088882202424181,1.088882202424181,1.088882202424181,0.9231950844854084
2013-09-05,1.0843527423475416,1.0843527423475416,1.0843527423475416,1.0843527423475416,1.0843527423475416,1.0843527423475416,1.0843527423475416,1.0843527423475416,0.919354838709679
2013-09-06,1.075185535182049,1.075185535182049,1.075185535182049,1.075185535182049,1.075185535182049,1.075185535182049,1.075185535182049,1.075185535182049,0.9247311827957005
