date,base_pool,plus_soymeal_159985,plus_energy_159930,plus_coal_515220,plus_resource_510410,replace_cyb50_soymeal,replace_cyb50_energy,replace_cyb50_coal,replace_cyb50_resource,replace_nikkei_soymeal,replace_nikkei_energy,replace_nikkei_coal,replace_nikkei_resource
2013-01-07,1.056010392397016,1.056010392397016,1.056010392397016,1.056010392397016,1.03346690623294,1.056010392397016,1.056010392397016,1.056010392397016,1.03346690623294,1.056010392397016,1.056010392397016,1.056010392397016,1.03346690623294
2013-01-08,1.0514262904568557,1.0514262904568557,1.0514262904568557,1.0514262904568557,1.0289806647299558,1.0514262904568557,1.0514262904568557,1.0514262904568557,1.0289806647299558,1.0514262904568557,1.0514262904568557,1.0514262904568557,1.0289806647299558
2013-01-09,1.0505928173768264,1.0505928173768264,1.0505928173768264,1.0505928173768264,1.028164984456686,1.0505928173768264,1.0505928173768264,1.0505928173768264,1.028164984456686,1.0505928173768264,1.0505928173768264,1.0505928173768264,1.028164984456686
2013-01-10,1.0530932366169141,1.0530932366169141,1.0530932366169141,1.0530932366169141,1.0295814132512193,1.0530932366169141,1.0530932366169141,1.0530932366169141,1.0295814132512193,1.0530932366169141,1.0530932366169141,1.0530932366169141,1.0295814132512193
2013-01-11,1.037257248096359,1.037257248096359,1.037257248096359,1.037257248096359,1.0063715006520149,1.037257248096359,1.037257248096359,1.037257248096359,1.0063715006520149,1.037257248096359,1.037257248096359,1.037257248096359,1.0063715006520149
2013-01-14,1.0739300636176443,1.0739300636176443,1.0739300636176443,1.0739300636176443,1.023253711115977,1.0739300636176443,1.0739300636176443,1.0739300636176443,1.023253711115977,1.0739300636176443,1.0739300636176443,1.0739300636176443,1.023253711115977
2013-01-15,1.0801811117178635,1.0801811117178635,1.0801811117178635,1.0801811117178635,1.0292097862679908,1.0801811117178635,1.0801811117178635,1.0801811117178635,1.0292097862679908,1.0801811117178635,1.0801811117178635,1.0801811117178635,1.0292097862679908
2013-01-16,1.0722631174575858,1.0722631174575858,1.0722631174575858,1.0722631174575858,1.0206437589843644,1.0722631174575858,1.0722631174575858,1.0722631174575858,1.0206437589843644,1.0722631174575858,1.0722631174575858,1.0722631174575858,1.0206437589843644
2013-01-17,1.0655953328173522,1.0655953328173522,1.0655953328173522,1.0655953328173522,1.003058568973011,1.0655953328173522,1.0655953328173522,1.0655953328173522,1.003058568973011,1.0655953328173522,1.0655953328173522,1.0655953328173522,1.003058568973011
2013-01-18,1.0814313213379072,1.0814313213379072,1.0814313213379072,1.0814313213379072,1.013341178522038,1.0814313213379072,1.0814313213379072,1.0814313213379072,1.013341178522038,1.0814313213379072,1.0814313213379072,1.0814313213379072,1.013341178522038
2013-01-21,1.0851819501980386,1.0851819501980386,1.0851819501980386,1.0851819501980386,1.016855656597837,1.0851819501980386,1.0851819501980386,1.0851819501980386,1.016855656597837,1.0851819501980386,1.0851819501980386,1.0851819501980386,1.016855656597837
2013-01-22,1.0835150040379802,1.0835150040379802,1.0835150040379802,1.0835150040379802,1.0152936663419263,1.0835150040379802,1.0835150040379802,1.0835150040379802,1.0152936663419263,1.0835150040379802,1.0835150040379802,1.0835150040379802,1.0152936663419263
2013-01-23,1.0855986867380532,1.0855986867380532,1.0855986867380532,1.0855986867380532,1.0172461541618145,1.0855986867380532,1.0855986867380532,1.0855986867380532,1.0172461541618145,1.0855986867380532,1.0855986867380532,1.0855986867380532,1.0172461541618145
2013-01-24,1.0785141655578048,1.0785141655578048,1.0785141655578048,1.0785141655578048,1.0106076955741943,1.0785141655578048,1.0785141655578048,1.0785141655578048,1.0106076955741943,1.0785141655578048,1.0785141655578048,1.0785141655578048,1.0106076955741943
2013-01-25,1.0735133270776294,1.0735133270776294,1.0735133270776294,1.0735133270776294,1.0059217248064622,1.0735133270776294,1.0735133270776294,1.0735133270776294,1.0059217248064622,1.0735133270776294,1.0735133270776294,1.0735133270776294,1.0059217248064622
2013-01-28,1.102684884878652,1.102684884878652,1.102684884878652,1.102684884878652,1.0332565542848988,1.102684884878652,1.102684884878652,1.102684884878652,1.0332565542848988,1.102684884878652,1.102684884878652,1.102684884878652,1.0332565542848988
2013-01-29,1.111019615678944,1.111019615678944,1.111019615678944,1.111019615678944,1.0410665055644521,1.111019615678944,1.111019615678944,1.111019615678944,1.0410665055644521,1.111019615678944,1.111019615678944,1.111019615678944,1.0410665055644521
2013-01-30,1.1172706637791632,1.1172706637791632,1.1172706637791632,1.1172706637791632,1.0469239690241172,1.1172706637791632,1.1172706637791632,1.1172706637791632,1.0469239690241172,1.1172706637791632,1.1172706637791632,1.1172706637791632,1.0469239690241172
2013-01-31,1.1201878195592656,1.1201878195592656,1.1201878195592656,1.1201878195592656,1.049657451971961,1.1201878195592656,1.1201878195592656,1.1201878195592656,1.049657451971961,1.1201878195592656,1.1201878195592656,1.1201878195592656,1.049657451971961
2013-02-01,1.1418581196400253,1.1418581196400253,1.1418581196400253,1.1418581196400253,1.0699633252987997,1.1418581196400253,1.1418581196400253,1.1418581196400253,1.0699633252987997,1.1418581196400253,1.1418581196400253,1.1418581196400253,1.0699633252987997
2013-02-04,1.1439418023400982,1.1439418023400982,1.1439418023400982,1.1439418023400982,1.0719158131186879,1.1439418023400982,1.1439418023400982,1.1439418023400982,1.0719158131186879,1.1439418023400982,1.1439418023400982,1.1439418023400982,1.0719158131186879
2013-02-05,1.1522765331403904,1.1522765331403904,1.1522765331403904,1.1522765331403904,1.0797257643982412,1.1522765331403904,1.1522765331403904,1.1522765331403904,1.0797257643982412,1.1522765331403904,1.1522765331403904,1.1522765331403904,1.0797257643982412
2013-02-06,1.1556104254605073,1.1556104254605073,1.1556104254605073,1.1556104254605073,1.0828497449100627,1.1556104254605073,1.1556104254605073,1.1556104254605073,1.0828497449100627,1.1556104254605073,1.1556104254605073,1.1556104254605073,1.0828497449100627
2013-02-07,1.1501928504403174,1.1501928504403174,1.1501928504403174,1.1501928504403174,1.077773276578353,1.1501928504403174,1.1501928504403174,1.1501928504403174,1.077773276578353,1.1501928504403174,1.1501928504403174,1.1501928504403174,1.077773276578353
2013-02-08,1.1539434793004488,1.1539434793004488,1.1539434793004488,1.1539434793004488,1.081287754654152,1.1539434793004488,1.1539434793004488,1.1539434793004488,1.081287754654152,1.1539434793004488,1.1539434793004488,1.1539434793004488,1.081287754654152
2013-02-18,1.13685728115985,1.13685728115985,1.13685728115985,1.13685728115985,1.0652773545310679,1.13685728115985,1.13685728115985,1.13685728115985,1.0652773545310679,1.13685728115985,1.13685728115985,1.13685728115985,1.0652773545310679
2013-02-19,1.1185208733992076,1.1185208733992076,1.1185208733992076,1.1185208733992076,1.0480954617160507,1.1185208733992076,1.1185208733992076,1.1185208733992076,1.0480954617160507,1.1185208733992076,1.1185208733992076,1.1185208733992076,1.0480954617160507
2013-02-20,1.123521711879383,1.123521711879383,1.123521711879383,1.123521711879383,1.0527814324837828,1.123521711879383,1.123521711879383,1.123521711879383,1.0527814324837828,1.123521711879383,1.123521711879383,1.123521711879383,1.0527814324837828
2013-02-21,1.0831195210615068,1.0831195210615068,1.0831195210615068,1.0831195210615068,1.0149230841537122,1.0831195210615068,1.0831195210615068,1.0831195210615068,1.0149230841537122,1.0831195210615068,1.0831195210615068,1.0831195210615068,1.0149230841537122
2013-02-22,1.0822196986901633,1.0822196986901633,1.0822196986901633,1.0822196986901633,1.0140799172838,1.0822196986901633,1.0822196986901633,1.0822196986901633,1.0140799172838,1.0822196986901633,1.0822196986901633,1.0822196986901633,1.0140799172838
2013-02-25,1.0826706235646175,1.0826706235646175,1.0826706235646175,1.0826706235646175,1.0145024505826683,1.0826706235646175,1.0826706235646175,1.0826706235646175,1.0145024505826683,1.0826706235646175,1.0826706235646175,1.0826706235646175,1.0145024505826683
2013-02-26,1.0782460728183052,1.0782460728183052,1.0782460728183052,1.0782460728183052,1.0103564827535214,1.0782460728183052,1.0782460728183052,1.0782460728183052,1.0103564827535214,1.0782460728183052,1.0782460728183052,1.0782460728183052,1.0103564827535214
2013-02-27,1.0781005095984748,1.0781005095984748,1.0781005095984748,1.0781005095984748,1.0102200846283498,1.0781005095984748,1.0781005095984748,1.0781005095984748,1.0102200846283498,1.0781005095984748,1.0781005095984748,1.0781005095984748,1.0102200846283498
2013-02-28,1.0879086354584548,1.0879086354584548,1.0879086354584548,1.0879086354584548,1.0194106616182492,1.0879086354584548,1.0879086354584548,1.0879086354584548,1.0194106616182492,1.0879086354584548,1.0879086354584548,1.0879086354584548,1.0194106616182492
2013-03-01,1.08757847210337,1.08757847210337,1.08757847210337,1.08757847210337,1.0191012863331572,1.08757847210337,1.08757847210337,1.08757847210337,1.0191012863331572,1.08757847210337,1.08757847210337,1.08757847210337,1.0191012863331572
2013-03-04,1.0737002201825312,1.0737002201825312,1.0737002201825312,1.0737002201825312,1.0060968505638197,1.0737002201825312,1.0737002201825312,1.0737002201825312,1.0060968505638197,1.0737002201825312,1.0737002201825312,1.0737002201825312,1.0060968505638197
2013-03-05,1.0820319648044987,1.0820319648044987,1.0820319648044987,1.0820319648044987,1.013904003683746,1.0820319648044987,1.0820319648044987,1.0820319648044987,1.013904003683746,1.0820319648044987,1.0820319648044987,1.0820319648044987,1.013904003683746
2013-03-06,1.0851625280092143,1.0851625280092143,1.0851625280092143,1.0851625280092143,1.0168374572879744,1.0851625280092143,1.0851625280092143,1.0851625280092143,1.0168374572879744,1.0851625280092143,1.0851625280092143,1.0851625280092143,1.0168374572879744
2013-03-07,1.0816124317418916,1.0816124317418916,1.0816124317418916,1.0816124317418916,1.0135108856745825,1.0816124317418916,1.0816124317418916,1.0816124317418916,1.0135108856745825,1.0816124317418916,1.0816124317418916,1.0816124317418916,1.0135108856745825
2013-03-08,1.0811646964309367,1.0811646964309367,1.0811646964309367,1.0811646964309367,1.0130913411147784,1.0811646964309367,1.0811646964309367,1.0811646964309367,1.0130913411147784,1.0811646964309367,1.0811646964309367,1.0811646964309367,1.0130913411147784
2013-03-11,1.0791476290894186,1.0791476290894186,1.0791476290894186,1.0791476290894186,1.0112012743517005,1.0791476290894186,1.0791476290894186,1.0791476290894186,1.0112012743517005,1.0791476290894186,1.0791476290894186,1.0791476290894186,1.0112012743517005
2013-03-12,1.0749803755855132,1.0749803755855132,1.0749803755855132,1.0749803755855132,1.0072964035628433,1.0749803755855132,1.0749803755855132,1.0749803755855132,1.0072964035628433,1.0749803755855132,1.0749803755855132,1.0749803755855132,1.0072964035628433
2013-03-13,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019
2013-03-14,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019
2013-03-15,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019
2013-03-18,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019
2013-03-19,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019,1.0716486828369836,1.0716486828369836,1.0716486828369836,1.004174484131019
2013-03-20,1.0715040102648006,1.0715040102648006,1.0715040102648006,1.0715040102648006,1.0040389205756612,1.0715040102648006,1.0715040102648006,1.0715040102648006,1.0040389205756612,1.0715040102648006,1.0715040102648006,1.0715040102648006,1.0040389205756612
2013-03-21,1.0722826117947508,1.0722826117947508,1.0722826117947508,1.0722826117947508,1.004768499030059,1.0722826117947508,1.0722826117947508,1.0722826117947508,1.004768499030059,1.0722826117947508,1.0722826117947508,1.0722826117947508,1.004768499030059
2013-03-22,1.0730596877672554,1.0730596877672554,1.0730596877672554,1.0730596877672554,1.0054966479806597,1.0730596877672554,1.0730596877672554,1.0730596877672554,1.0054966479806597,1.0730596877672554,1.0730596877672554,1.0730596877672554,1.0054966479806597
2013-03-25,1.0726165120644682,1.0726165120644682,1.0726165120644682,1.0726165120644682,1.0050813759424881,1.0726165120644682,1.0726165120644682,1.0726165120644682,1.0050813759424881,1.0726165120644682,1.0726165120644682,1.0726165120644682,1.0050813759424881
2013-03-26,1.0678470453064948,1.0678470453064948,1.0678470453064948,1.0678470453064948,1.0006122090429508,1.0678470453064948,1.0678470453064948,1.0678470453064948,1.0006122090429508,1.0678470453064948,1.0678470453064948,1.0678470453064948,1.0006122090429508
2013-03-27,1.0685206871341413,1.0685206871341413,1.0685206871341413,1.0685206871341413,1.0012434363710854,1.0685206871341413,1.0685206871341413,1.0685206871341413,1.0012434363710854,1.0685206871341413,1.0685206871341413,1.0685206871341413,1.0012434363710854
2013-03-28,1.0595540799693792,1.0595540799693792,1.0595540799693792,1.0595540799693792,0.992841393548391,1.0595540799693792,1.0595540799693792,1.0595540799693792,0.992841393548391,1.0595540799693792,1.0595540799693792,1.0595540799693792,0.992841393548391
2013-03-29,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-01,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-02,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-03,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-08,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-09,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-10,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-11,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-12,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-15,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-16,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-17,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-18,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-19,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-22,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-23,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-24,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-25,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-04-26,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-02,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-03,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-06,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-07,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-08,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-09,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-10,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-13,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-14,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-15,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-16,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-17,1.0586081986024571,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945,1.0586081986024571,1.0586081986024571,1.0586081986024571,0.9919550676946945
2013-05-20,1.058078894503156,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472
2013-05-21,1.058078894503156,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472,1.058078894503156,1.058078894503156,1.058078894503156,0.9914590901608472
2013-05-22,1.0592932161112316,1.0592932161112316,1.0592932161112316,1.0592932161112316,0.9925969544571297,1.0592932161112316,1.0592932161112316,1.0592932161112316,0.9925969544571297,1.0592932161112316,1.0592932161112316,1.0592932161112316,0.9925969544571297
2013-05-23,1.0479595477691932,1.0479595477691932,1.0479595477691932,1.0479595477691932,0.9819768876918261,1.0479595477691932,1.0479595477691932,1.0479595477691932,0.9819768876918261,1.0479595477691932,1.0479595477691932,1.0479595477691932,0.9819768876918261
2013-05-24,1.0536263819402125,1.0536263819402125,1.0536263819402125,1.0536263819402125,0.9872869210744781,1.0536263819402125,1.0536263819402125,1.0536263819402125,0.9872869210744781,1.0536263819402125,1.0536263819402125,1.0536263819402125,0.9872869210744781
2013-05-27,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,0.985011192481913,1.0511977387240614,1.0511977387240614,1.0511977387240614,0.985011192481913,1.0511977387240614,1.0511977387240614,1.0511977387240614,0.985011192481913
2013-05-28,1.0730555276694211,1.0730555276694211,1.0730555276694211,1.0730555276694211,1.0054927498149986,1.0730555276694211,1.0730555276694211,1.0730555276694211,1.0054927498149986,1.0730555276694211,1.0730555276694211,1.0730555276694211,1.0054927498149986
2013-05-29,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688
2013-05-30,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688,1.0688778565637722,1.0688778565637722,1.0688778565637722,1.001578117347688
