date,current_a_share_amount_nav,blend_etf_ma20_25_nav,blend_etf_ma20_50_nav,blend_etf_ma20_75_nav,blend_etf_pos20_25_nav,blend_etf_pos20_50_nav,blend_etf_pos20_75_nav,pure_etf_ma20_amount_nav,pure_etf_pos20_amount_nav,hs300_benchmark
2024-07-02,8.980148554140335,5.473036249610849,5.454569196729524,5.394904974767719,5.486289940082211,5.297622651294294,5.381614159802553,5.024143463992631,5.619332111737558,1.5975514811096327
2024-07-03,9.174840121709774,5.5916928620685376,5.572825439477048,5.511867684247779,5.605233895422748,5.412476258910431,5.498288721532691,5.133067983537186,5.741160450203413,1.5948096879498335
2024-07-04,9.207288716304683,5.61146896414482,5.592534813268303,5.531361469161124,5.625057887979505,5.431618526846455,5.517734481821049,5.151222070127947,5.761465173281057,1.5879552050503358
2024-07-05,9.280298054143222,5.655965193816453,5.636880904298624,5.575222485216146,5.669661871232206,5.474688629702506,5.56148744246985,5.192068764957155,5.807150800205752,1.580186791097572
2024-07-08,9.360162157589938,5.704639125051702,5.685390600542349,5.623201563334113,5.718453672912523,5.521802536660043,5.609348319979568,5.236750510578663,5.857125799880602,1.5692196184583753
2024-07-09,9.3833305151262,5.718759299108449,5.699463130478153,5.637120162405833,5.732608040862351,5.53547015194919,5.623232629378774,5.2497125625297505,5.871623410325999,1.586127342943803
2024-07-10,9.382966232775004,5.718537283793092,5.699241864284194,5.63690131650848,5.732385487907165,5.535255252337726,5.623014322627214,5.249508756681464,5.871395460476229,1.5824716187307375
2024-07-11,9.379769873712643,5.716589232610019,5.6973003861919205,5.6349810750667375,5.730432719257183,5.533369637186893,5.62109881186633,5.247720482646251,5.869395337314406,1.6034920329558644
2024-07-12,9.033563775369602,5.505590660075915,5.4870137624955655,5.426994649120068,5.518923185413355,5.32913367632935,5.413624778466971,5.054027795303942,5.652756711130269,1.6080616882221965
2024-07-15,9.291205522973724,5.662612853589664,5.643506133618431,5.581775245173401,5.676325629204108,5.481123228595426,5.568024059136259,5.198171190535425,5.813976153871949,1.6112604469086285
2024-07-16,9.275102913748468,5.652798966495054,5.633725360423252,5.572101457920068,5.666487976467185,5.471623881578797,5.558374104094429,5.1891622283334575,5.803899938700594,1.6226845850744585
2024-07-17,9.17848725839692,5.593915643927398,5.575040721252177,5.514058734400067,5.607462060045653,5.4146277994790175,5.500474373843446,5.135108455121651,5.743442647672463,1.6249694127076244
2024-07-18,9.016486958286215,5.495733101183733,5.477189464859666,5.417277813513456,5.5090417551217525,5.319592057218496,5.403931881125204,5.044978743220176,5.642635656801399,1.6345656887669213
2024-07-19,8.85702620420159,5.378974658840264,5.360824987443663,5.302186176492104,5.392000566568655,5.206575782397992,5.289123782304959,4.9377967078357745,5.522756227092932,1.6450758958794849
2024-07-22,8.85180178321478,5.375801807428598,5.35766284182895,5.299058619669104,5.388820031672245,5.20350462248948,5.286003930488668,4.934884090422858,5.519498564433634,1.6318238956071227
2024-07-23,8.816531737371312,5.354381899839508,5.336315209033616,5.277944495672636,5.367348252907419,5.182771233844253,5.264941822962648,4.915221021551223,5.4975060964403175,1.5998363087427994
2024-07-24,8.909371745284307,5.410223636106642,5.391968524787967,5.332989053583001,5.423325217419738,5.236823214033021,5.31985077384426,4.966482676232292,5.554840498675165,1.5897830671568693
2024-07-25,8.729391024208482,5.273079466314571,5.255287105198965,5.197802709088344,5.285848934648056,5.104074584707738,5.184997472600394,4.840586929728781,5.414030425051959,1.5806437566242049
2024-07-26,8.759543228985173,5.291293219305032,5.273439401563835,5.21575644850025,5.304106794681382,5.121704577641589,5.202906981422592,4.857306809493566,5.432731036995071,1.587498239523703
2024-07-29,8.808007243859558,5.320568411695954,5.302615813953796,5.244613717822794,5.333452880872517,5.150041485211345,5.231693158366538,4.884180880813381,5.46278876385396,1.578358928991039
2024-07-30,8.817163516472444,5.326099353427066,5.308128093248049,5.250065701639354,5.338997216519981,5.155395157443976,5.23713171074947,4.8892581804110335,5.468467549277681,1.5678487218784758
2024-07-31,8.872086893215766,5.359276390556311,5.341193184818893,5.282769114241334,5.3722545962891814,5.187508853641624,5.269754555666263,4.919714071190012,5.502531418327686,1.6030350674292313
2024-08-01,8.929536756836294,5.393979578368596,5.375779277553556,5.316976890698526,5.407041822519751,5.221099786615905,5.30387805830781,4.951570939347828,5.538162232515532,1.5916109292634015
2024-08-02,8.96123009441302,5.413124268660433,5.394859370062391,5.335848277655476,5.426232874243841,5.239630879836649,5.322702953970965,4.969145401897156,5.557818665986778,1.575160170304607
2024-08-05,8.734961069322482,5.276444110014874,5.258640395959089,5.201119320236018,5.289221726283824,5.107331389864388,5.188305912989682,4.8436756088247295,5.41748500666395,1.5573385147659125
2024-08-06,8.671475515520102,5.23809500075461,5.22042068380061,5.163317670312574,5.250779749518064,5.0702113890808045,5.15059739069997,4.808471853933905,5.378110814479848,1.5573385147659125
2024-08-07,8.712171383342142,5.262677763100934,5.244920499286815,5.187549497186577,5.275422042316628,5.094006261377974,5.1747695203728625,4.831038363479306,5.40335068126453,1.55413975607948
2024-08-08,8.702934235263896,5.257097967703565,5.239359531167756,5.1820493571227155,5.26982873469721,5.0886053012639625,5.169282930379709,4.825916217142691,5.397621736301743,1.555967618186013
2024-08-09,8.698582768146265,5.254469418719713,5.236739851402173,5.179458332444154,5.267193820329862,5.0860609986133305,5.166698288914519,4.82350325903412,5.394922925433592,1.5504840318664148
2024-08-12,8.764676521573618,5.294394038098422,5.276529757611863,5.218813001019064,5.30721512252288,5.124706013613914,5.205956003859941,4.860153302329228,5.435914741583106,1.548656169759882
2024-08-13,8.824322103934888,5.3304235726596945,5.312437721752316,5.254328189733006,5.343331907428774,5.159580783248587,5.241383697835078,4.893227731644325,5.472907356157058,1.5509409973930481
2024-08-14,8.795305334137513,5.312895690981238,5.294968982440745,5.237050530358656,5.325761579636717,5.14261467910199,5.224148603468795,4.877137468734278,5.454910949067028,1.539973824753852
2024-08-15,8.774348778172742,5.300236665324573,5.28235267071572,5.224572220810513,5.313071898453565,5.130361381662779,5.211701035315368,4.865516723299243,5.441913543946449,1.5573385147659131
2024-08-16,8.790469205837951,5.30997437736816,5.292057525888815,5.2341709204629305,5.322833191671374,5.139786995077555,5.221276087741081,4.87445575824927,5.451911547885355,1.5582524458191795
2024-08-19,8.8871917718292,5.3684006496296846,5.350286656927386,5.291763118377432,5.38140095097823,5.196340675566214,5.278726402295356,4.928089967949427,5.51189957151879,1.562365135558878
2024-08-20,8.8871917718292,5.3684006496296846,5.350286656927386,5.291763118377432,5.38140095097823,5.196340675566214,5.278726402295356,4.928089967949427,5.51189957151879,1.5550536871327472
2024-08-21,8.921417857826587,5.3890752729550275,5.3708915201881435,5.312142597544462,5.402125640673622,5.216352666687797,5.299055674853008,4.9470688800035765,5.533126833581679,1.548199204233249
2024-08-22,8.921417857826587,5.3890752729550275,5.3708915201881435,5.312142597544462,5.402125640673622,5.216352666687797,5.299055674853008,4.9470688800035765,5.533126833581679,1.5440865144935505
2024-08-23,8.916957148897675,5.38638073531855,5.368206074428049,5.309486526245689,5.399424577853286,5.213744490354453,5.296406147015582,4.944595345563575,5.530360270164888,1.550484031866415
2024-08-26,8.971142892392127,5.419112197409686,5.400827094414702,5.341750724693022,5.432235303564732,5.245426892420823,5.328590859819782,4.9746422069092855,5.563966653825497,1.5509409973930488
2024-08-27,8.965959133407717,5.415980893864775,5.397706356476434,5.338664122613026,5.429096417148804,5.242395948748785,5.325511861850943,4.971767729649966,5.560751649619602,1.5431725834402845
2024-08-28,8.958182370877836,5.41128325955134,5.393024572864022,5.334033550190087,5.424387406884562,5.237848876006827,5.320892697243627,4.9674553904554735,5.555928446164926,1.534033272907621
2024-08-29,8.967257230008972,5.416765022621798,5.398487839435664,5.339437057404463,5.429882444778657,5.243154945779916,5.326282892450676,4.972487544975472,5.561556738367988,1.529463617641289
2024-08-30,8.950408183000464,5.4065871804835375,5.388344339249552,5.329404510810604,5.419679955632189,5.233303308664087,5.3162750619029815,4.9631444789469725,5.551106839528055,1.5500270663397828
2024-09-02,8.910210768487893,5.3823055140445675,5.364144603716523,5.305469481497293,5.395339487885054,5.209799881997142,5.292398998604322,4.9408543697333025,5.526176117032528,1.5226091347417914
2024-09-03,8.923192317595143,5.390147153839206,5.371959784344775,5.313199176607834,5.4032001172609565,5.217390193243906,5.300109650942482,4.948052846323699,5.534227366155869,1.5280927210613897
2024-09-04,8.872992977830707,5.3598237203946155,5.341738667863462,5.283308630577943,5.372803251560014,5.188038641279948,5.270292742857716,4.920216509599767,5.503093378452893,1.5184964450020928
2024-09-05,8.936336694860799,5.3980871516769495,5.37987299113761,5.321025825634237,5.411159342867141,5.225075710108415,5.307917018342148,4.955341613732,5.542379602461617,1.5216952036885252
2024-09-06,8.959803592983004,5.412262575630709,5.39400058454689,5.334998885873517,5.4253690945090085,5.2387968045072455,5.3218556547391165,4.968354384040559,5.556933939649959,1.5089001689427957
2024-09-09,8.899817407481423,5.376027296198991,5.357887569757853,5.299280889435586,5.389046066493904,5.203722884229979,5.286225652674358,4.935091084836985,5.5197300805849085,1.490164582350835
2024-09-10,8.865241582277534,5.355141409267372,5.337072155733931,5.278693162592402,5.3681096015891105,5.1835064006082625,5.265688645476711,4.915918236799546,5.498285907777664,1.490164582350835
2024-09-11,8.891807571814692,5.3711888716324125,5.353065470945071,5.2945115366350946,5.384195925034059,5.199039533634172,5.281468049586951,4.930649502860632,5.514762323512382,1.4869658236644028
2024-09-12,8.869698578432754,5.357833704164273,5.339755366321873,5.281347023168215,5.370808416238776,5.186112406082975,5.268335968037484,4.918389712447157,5.501050168505793,1.4819392028714375
2024-09-13,8.869698578432754,5.357833704164273,5.339755366321873,5.281347023168215,5.370808416238776,5.186112406082975,5.268335968037484,4.918389712447157,5.501050168505793,1.47508471997194
2024-09-18,8.787417927191711,5.30813122075725,5.290220588434702,5.232354076152759,5.320985571609811,5.138002912574441,5.219463719383987,4.87276377544165,5.450019123158333,1.4796543752382718
2024-09-19,8.632060262180586,5.214285806909608,5.196691826650221,5.139848368729063,5.226912898520577,5.0471652920206385,5.127185907770568,4.786615465599588,5.353665193909124,1.491992444457368
2024-09-20,8.632060262180586,5.214285806909608,5.196691826650221,5.139848368729063,5.226912898520577,5.0471652920206385,5.127185907770568,4.786615465599588,5.353665193909124,1.4961051341970668
2024-09-23,8.607232559320693,5.199288374696616,5.181744998592058,5.1250650349515166,5.211879148016357,5.032648535145797,5.112438994014268,4.772848107300995,5.338266875939996,1.5002178239367654
2024-09-24,8.69523290500719,5.2524458990395155,5.234723159457665,5.177463699868862,5.265165400425677,5.0841023337691285,5.164708570289071,4.821645706350042,5.392845316479608,1.566020859771945
2024-09-25,8.718236166660647,5.266341258560784,5.248571633424484,5.191160693783859,5.2790944094215115,5.09755233994312,5.178371820475021,4.834401382821867,5.407112103031141,1.587498239523705
2024-09-26,9.074786722289248,5.481719331140447,5.4632229799101815,5.403464099466312,5.494994048856956,5.306027435640003,5.390152198357244,5.032114368135162,5.628247294579907,1.6633545169448143
2024-09-27,9.385330754610932,5.6636373779928935,5.644527201083778,5.582785143801452,5.677352634630428,5.48211491646991,5.5690314697917,5.1991116845043015,5.815028064112581,1.7679996225438153
2024-09-30,9.771009190308224,6.791769953341436,6.7688532451074845,6.694812867604327,6.808217134139969,6.574090268406296,6.678319617127088,6.2347159901322,6.973315953655429,1.9343350742382965
2024-10-08,9.92342034049644,6.897710030793136,6.874435860828012,6.799240579171574,6.914413759681435,6.676634912437825,6.7824900619958175,6.3319669717498845,7.082087840409628,2.016131903505638
2024-10-09,9.783535207406002,6.80047671278693,6.777530626310304,6.703395332200635,6.8169449781698574,6.582517971778643,6.686880938079638,6.242708630152397,6.982255447331304,1.8379153481186938
2024-10-10,9.593009429720247,6.668043386093652,6.645544154550149,6.572852580349978,6.68419094643462,6.4543292006323805,6.556659789587707,6.121137348257792,6.846282139022835,1.867161141823218
2024-10-11,9.151214542384448,6.360954406551661,6.339491350937904,6.270147502607212,6.376358309789626,6.157082579234583,6.2547004519823695,5.839235489935593,6.5309845811044624,1.8173518994201998
2024-10-14,9.381868479103789,6.5212805761948305,6.499276549953797,6.42818490830773,6.537072730730612,6.31227021351296,6.412348518866621,5.986411872583703,6.695596316225311,1.8461407275980908
2024-10-15,9.079515695188665,6.31111696738964,6.289822072661815,6.221021526420961,6.326400182592223,6.108842455371709,6.205695501886944,5.793485666106854,6.47981497259514,1.7963314851950731
2024-10-16,8.894644384467588,6.182614026809492,6.161752725153387,6.094353051777218,6.197586054926619,5.984458099462552,6.079339085984974,5.675522404112108,6.347877110771902,1.7849073470292431
2024-10-17,8.850611152727618,6.152006791215374,6.131248764124335,6.064182755064432,6.166904699811226,5.954831841352453,6.049243116407315,5.6474255423981,6.316451734804811,1.765257829384016
2024-10-18,9.631153599445993,6.694557169961075,6.671968475927935,6.598987862113634,6.7107689369815855,6.479993204227748,6.582730684824519,6.1454764989317345,6.873504644099513,1.8351735549588948
2024-10-21,9.652295156127702,6.709252539358551,6.686614260387289,6.6134734452255906,6.725499893184716,6.4942175795541015,6.597180581449743,6.158966569295243,6.888592825025585,1.8351735549588948
2024-10-22,9.696611158809912,6.740056327340634,6.7173141105996095,6.643837488408758,6.7563782766660125,6.524034090448059,6.627469820186599,6.187243862373176,6.920220007283546,1.8461407275980914
2024-10-23,9.650332076438676,6.707888014426863,6.685254339619162,6.612128399805385,6.724132063873107,6.492896788341201,6.595838849665251,6.157713961290411,6.887191825942772,1.852995210497589
2024-10-24,9.522054574928584,6.618723091594725,6.596390275993871,6.524236366238809,6.634751216235391,6.4065896466828525,6.508163345724407,6.0758622534205164,6.7956434986049326,1.8328887273257288
2024-10-25,9.767738081175906,6.78949622497968,6.766587188732534,6.69257159824475,6.805937899640386,6.571889414196171,6.676083869328407,6.232628750624435,6.9709814478685335,1.8461407275980908
2024-10-28,9.72261969314381,6.758134703747714,6.735331487167133,6.661657783829096,6.774500432283425,6.5415330456869505,6.645246213768041,6.203839469002254,6.938781623987547,1.8488825207578898
2024-10-29,9.52435225088742,6.620320192389105,6.597981987870019,6.525810667344785,6.636352184623299,6.408135559583632,6.50973376840346,6.077328361655774,6.797283290371372,1.8338026583789946
2024-10-30,9.41859526675414,6.546809146272715,6.524718981838526,6.453349040871566,6.562663121660863,6.336980579922349,6.4374506574136525,6.009846615686491,6.721807272459263,1.8146101062604003
2024-10-31,9.465495041940413,6.579408899043855,6.557208736917182,6.4854834102380625,6.59534181910055,6.368535494019485,6.469505860982184,6.039772570374722,6.755278426171172,1.8146101062604003
2024-11-01,9.298745388351824,6.463502213775725,6.44169314258807,6.3712313708867185,6.4791544502666545,6.256343677026396,6.355535291410477,5.93337243182926,6.636273521254166,1.8182658304734658
2024-11-04,9.57071132688993,6.65254410839676,6.630097174329062,6.557574565270467,6.66865413516043,6.439326682676905,6.541419413219609,6.106909305324038,6.830368561093016,1.8424850033850249
2024-11-05,10.007636526024278,6.956248196842591,6.932776508103845,6.8569430735149,6.973093683742018,6.733296900461543,6.840050401254125,6.385703897824947,7.142190748784716,1.8904663836815097
2024-11-06,9.8708687220481,6.861181715628832,6.838030799064022,6.763233730283301,6.877796986308461,6.641277348372396,6.746571919093707,6.298434671302129,7.044583112681018,1.8785852799890468
2024-11-07,10.258221769287369,7.130428498262543,7.106369092452229,7.0286368339397205,7.147695786095848,6.9018946345396275,7.0113211792517935,6.5455981106574574,7.321026940682926,1.9411895571377942
2024-11-08,10.109482754817142,7.027040900349882,7.003330343725075,6.926725163548727,7.044057821264566,6.801820661778354,6.909660577074289,6.450690256840899,7.214875761993522,1.9165134186996018
2024-11-11,10.319775170828033,7.178382334208287,7.154161123143287,7.075906096612936,7.195765748679448,6.9483115256283146,7.058473990008494,6.589618822462045,7.370262596710249,1.926109694758899
2024-11-12,10.301073365226472,7.16098422210374,7.136821715538694,7.058756354264516,7.178325504715708,6.931471031874713,7.0413664975334855,6.573647685559363,7.352399427972851,1.905089280533772
2024-11-13,10.26791116995166,7.1590801390440655,7.134924057213107,7.056879453271628,7.1764168106638255,6.929627975646537,7.0394942204485105,6.571899773427438,7.350444448215243,1.9169703842262351
2024-11-14,10.244921573845874,7.090179372667065,7.066255774970729,6.988962291692619,7.107349191850782,6.862935513911739,6.971744378670635,6.508650176810623,7.279701944170411,1.8845258318352784
2024-11-15,10.081187126661058,6.847505527619063,6.824400757082832,6.749752779059012,6.8640876795773,6.628039489151372,6.733124179358613,6.28588019012059,7.030541356159685,1.8529952104975884
2024-11-18,9.901542268188743,6.725484267033164,6.702791219162217,6.629473454066582,6.741770928162367,6.5099290720925955,6.613141172885246,6.173866987415351,6.905258431535572,1.8452267965448244
2024-11-19,9.934044300891058,6.74756081871222,6.72479328040695,6.651234848116826,6.76390094116879,6.531298059050383,6.6348489558592885,6.194132843106277,6.927925095907724,1.8543661070774882
2024-11-20,9.94794555224876,6.757003049504759,6.734203651338269,6.660542284711859,6.773366037588117,6.540437661538647,6.644133462779348,6.202800631872561,6.937619720295187,1.8589357623438196
2024-11-21,9.937269681941642,6.749751613734182,6.72697668327478,6.653394368065834,6.766097041494387,6.53341863797648,6.637003155644144,6.196143951381199,6.930174451522356,1.8612205899769858
2024-11-22,9.564434971818104,6.499109789549093,6.477180571708866,6.406330624558354,6.514848254554909,6.290810011867149,6.3905480750352535,5.966059510980818,6.672832897958208,1.8063847267810027
2024-11-25,9.596533378555792,6.499109789549093,6.477180571708866,6.406330624558354,6.514848254554909,6.290810011867149,6.3905480750352535,5.966059510980818,6.672832897958208,1.796331485195073
2024-11-26,9.596533378555792,6.495860234654319,6.473941981423011,6.403127459246075,6.511590830427632,6.287664606861215,6.3873528009977365,5.963076481225328,6.6694964815092295,1.7926757609820074
2024-11-27,9.604215386922329,6.490214453459836,6.468315250155319,6.3975622753767505,6.505931377217653,6.282199775828483,6.38180132744016,5.957893761178588,6.663699786929643,1.8219215546865317
2024-11-28,9.569710684956764,6.469590949375979,6.44776133365012,6.37723318568964,6.4852579305558375,6.262237265550669,6.361522320223585,5.938961775618488,6.642525010540539,1.8086695544141695
2024-11-29,9.592855640322645,6.486199870827049,6.464314213478816,6.393605003612146,6.501907072735208,6.278313862613043,6.3778538047567785,5.954208450470731,6.65957789332712,1.828319072059397
2024-12-02,9.642653974189413,6.472285745717432,6.45044703724227,6.3798895120002,6.487959252707639,6.264845692297363,6.364172102444556,5.941435547544749,6.645291839577565,1.8420280378583922
2024-12-03,9.586136368036948,6.434813902628751,6.413101631194442,6.342952604683496,6.450396666531019,6.228574840857916,6.327326192393388,5.907037106359358,6.606818363146783,1.8438558999649248
2024-12-04,9.607261987443948,6.432181913097525,6.4104785224905365,6.340358188573688,6.44775830328455,6.226027207931204,6.324738167852036,5.904620989893557,6.604116019764419,1.834259623905628
2024-12-05,9.655062464987664,6.429041136677577,6.407348343640491,6.335487815420641,6.444609921053748,6.222987094994596,6.321649855243917,5.900085330125955,6.59904303990971,1.8310608652191953
2024-12-06,9.659709769019267,6.494380293280094,6.472467033649116,6.37385145365272,6.51010730517711,6.286232098361525,6.385897580697347,5.935812451026166,6.6390025990212935,1.8539091415508553
2024-12-09,9.762911275563912,6.452033472174311,6.430263098676194,6.332290544824829,6.4676579355710455,6.245242514432449,6.344258124700374,5.897107789976185,6.595712763396409,1.8525382449709555
2024-12-10,9.719806107032188,6.46538234911795,6.4435669340003034,6.345391680709939,6.481039138608479,6.258163553073658,6.357384020802827,5.909308558393035,6.609358904324518,1.8667041762965841
2024-12-11,9.71314381643251,6.47296476048724,6.451123760888633,6.352833370531885,6.488639911802675,6.265502944298088,6.364839774890573,5.916238822680331,6.617110167187835,1.8621345210302525
2024-12-12,9.88139469737752,6.490759302031585,6.46885826030559,6.370297664177711,6.506477545213209,6.282727161726107,6.382337074812359,5.9325028935368715,6.635300972503555,1.8813270731488463
2024-12-13,9.856994840701224,6.408557389762279,6.386933712736899,6.289621332587938,6.4240765700011995,6.2031598625969355,6.301508270679589,5.857370992984145,6.551268519127652,1.8370014170654267
2024-12-16,9.932987004338688,6.351747492299376,6.330315502544604,6.23386576682588,6.367129099761076,6.148170751271648,6.245647330853906,5.805447194026645,6.49319353123441,1.8260342444262305
2024-12-17,10.02687799579552,6.324035332045011,6.302696848327023,6.206667914999447,6.339349830798208,6.121346779862678,6.218398077017115,5.780118497760907,6.464864253359569,1.8310608652191955
2024-12-18,10.078928504739906,6.36424656962073,6.342772405630061,6.246132874472234,6.3796584452725975,6.16026922680113,6.257937622463403,5.8168712522800865,6.5059709484897095,1.8388292791719598
2024-12-19,9.899709461997023,6.305184488223607,6.283909610795406,6.18816692293128,6.320453337133146,6.103100115183382,6.19986211938652,5.762888974940505,6.4455936231420035,1.841571072331759
2024-12-20,9.735499084865458,6.305327412349625,6.284052052668562,6.188307194536458,6.320596607369081,6.103238458518393,6.20000265609508,5.763019606466294,6.445739730022297,1.8360874860121608
2024-12-23,9.993739416817238,6.352544992947821,6.331110312275983,6.234648466704518,6.3679285316641785,6.148942691618275,6.246431509979784,5.806176103339769,6.494008791295978,1.8379153481186936
2024-12-24,10.020687179475251,6.34610095141963,6.32468801415497,6.2283240197816365,6.361468885026154,6.142705184901953,6.240095110300916,5.800286300123665,6.487421248447875,1.8593927278704532
2024-12-25,10.086246913368406,6.366445879859235,6.344964294982495,6.248291367835371,6.381863081435475,6.162398048026745,6.260100195225857,5.818881404520616,6.508219234812671,1.8607636244503527
2024-12-26,10.09845846475377,6.374153819360597,6.352646226447388,6.255856256119825,6.389589686744931,6.169858944142703,6.267679380612466,5.825926400532212,6.516098821173758,1.861220589976986
2024-12-27,10.04823840212555,6.342454881831915,6.3210542470912685,6.2247456173949125,6.35781398599249,6.139175973700867,6.236509944987556,5.796953821229804,6.483693985125446,1.8584787968171868
2024-12-30,9.966355413561118,6.290770284017276,6.269544042823002,6.174020231132398,6.306004227000337,6.089147893560646,6.185688691343796,5.749714505793987,6.430858431350467,1.8671611418232175
2024-12-31,9.902004450438854,6.250151912530484,6.22906272535522,6.134155693723959,6.265287492685568,6.049831361560257,6.1457488127879065,5.712589634085877,6.38933553590995,1.8379153481186934
2025-01-02,10.022662506293102,6.326311359068222,6.304965195607313,6.208901701364786,6.341631369525764,6.123549859060989,6.220636085080203,5.782198768538587,6.467190964860923,1.786278243609143
2025-01-03,9.974399283951405,6.2958475804531275,6.274604207506477,6.179003298308456,6.311093818789686,6.094062460060697,6.190681176163285,5.754355114757503,6.436048793280535,1.7679996225438153
2025-01-06,10.240204959063124,6.468475659272003,6.446649806744557,6.348427582294333,6.484139939627467,6.261157721062361,6.360425660025827,5.912135819516983,6.612521098902743,1.760688174117684
2025-01-07,10.23357318729737,6.41770269491351,6.396048159909828,6.298596910533781,6.433244021734002,6.212012056061871,6.310500811830963,5.865729729881843,6.560617479602094,1.7730262433367803
2025-01-08,10.233048300229871,6.377374998647666,6.360627007125515,6.263715440301393,6.396017474988773,6.177610090561527,6.275553418094556,5.8332454671372425,6.524284946091638,1.7702844501769812
2025-01-09,10.226186924476217,6.373098895877126,6.33057468907037,6.238800104421118,6.3801050281720215,6.153037258061283,6.2505909939971245,5.808589911714093,6.498333136441314,1.766628725963916
2025-01-10,10.213878211878484,6.365427938633179,6.322954915932865,6.208292272249158,6.372425638022489,6.122948807578035,6.220025504186784,5.793223245347615,6.466556183596879,1.7469792083186888
2025-01-13,10.233954630968167,6.377939836301253,6.335383328544034,6.220495303742521,6.384951290382237,6.13498408778949,6.232251598543907,5.804610416345841,6.479266859142031,1.7401247254191907
2025-01-14,10.164390494914528,6.3345865197669164,6.292319285003603,6.178212198409891,6.34155031429075,6.0932822351666065,6.189888581142039,5.7651542409667575,6.435224783759627,1.7849073470292436
2025-01-15,10.209952693573342,6.3629815021890765,6.320524803222473,6.205906228040207,6.369976512139911,6.120595563577374,6.217634950523561,5.790996725369246,6.464070880351299,1.77439713991668
2025-01-16,10.236724119842956,6.379665819467842,6.337097795167994,6.222178679637822,6.386679170972137,6.136644322839459,6.233938155900221,5.806181246445273,6.481020263190635,1.7753110709699467
2025-01-17,10.251257392045192,6.38872315253926,6.34609469360456,6.231012425217314,6.395746461032263,6.145356633663511,6.242788596632134,5.814424392545747,6.490221491096209,1.781251622816178
2025-01-20,10.3470737118009,6.448437187316047,6.4054102892537585,6.2892523714115915,6.455526141177865,6.202795973415225,6.301138612192796,5.8687705791144165,6.550884209228601,1.7899339678222086
2025-01-21,10.4600496347434,6.518845320384905,6.475348627320151,6.357922423550889,6.5260116759476805,6.270522039686635,6.3699384458587325,5.932849543967739,6.622410923954036,1.792218795455375
2025-01-22,10.429714949111828,6.499940331366699,6.45656978096438,6.339484119267158,6.507085904127221,6.252337201042282,6.3514652944880385,5.915643973047895,6.603205589322165,1.77576803649658
2025-01-23,10.408031550049223,6.486426941904399,6.443146558966534,6.326304318603401,6.493557659004296,6.239338579002694,6.338260584936089,5.903345336929292,6.589477511173887,1.780794657289545
2025-01-24,10.429726248433902,6.4999473732580295,6.456576775869017,6.339490987323782,6.507092953759906,6.252343974685868,6.351472175524804,5.915650381925497,6.603212743088788,1.7954175541418071
2025-01-27,10.369012665282934,6.462109841771288,6.418991713556266,6.302587505484891,6.469213826378351,6.215947793544245,6.314498948723412,5.881214163486014,6.564774082630059,1.7853643125558767
2025-02-05,10.70776993769846,6.67322798529303,6.628701181056742,6.508494029224292,6.680564058193015,6.419023784286214,6.520794621184323,6.073354353958018,6.77924628302593,1.776225002023213
2025-02-06,10.62589966453296,6.622205316592601,6.578018958746853,6.4587308958016525,6.629485298794357,6.369944729195093,6.470937438970037,6.026918244209446,6.727413011646658,1.7967884507217062
2025-02-07,10.630216942202654,6.618933496493014,6.574768969715137,6.455539843191163,6.626209881888124,6.366797542993236,6.467740355496508,6.023940536435788,6.72408921178582,1.8223785202131655
2025-02-10,10.594772021682903,6.759133871558084,6.714033864279895,6.592279260159538,6.766564383288207,6.501657245687631,6.604738200261763,6.151537939102767,6.866516965435688,1.8242063823196981
2025-02-11,10.52537395167188,6.714860068905957,6.670055476522604,6.549098391643209,6.722241909161865,6.45906997115256,6.561475722967472,6.11124402247109,6.821539780072572,1.8168949338935672
2025-02-12,10.756700851708624,6.862439411079714,6.816650102380243,6.693034620030971,6.869983489583005,6.601027552936132,6.705683980615109,6.245557077910014,6.971463731282958,1.8342596239056286
2025-02-13,10.907063336732508,6.958365983492655,6.911936609187708,6.786593168483017,6.9660155168567455,6.693299981095453,6.799419348086072,6.3328605639453155,7.068914299569708,1.8296899686392964
2025-02-14,10.988027751745369,7.01001875325347,6.963244728237882,6.8369708484187335,7.017725070004144,6.742985134719704,6.849892238262745,6.379870133348939,7.121387682493343,1.8433989344382924
2025-02-17,11.13839023676925,7.105945325666412,7.058531235045347,6.930529396870779,7.113757097277885,6.8352575628790255,6.943627605733709,6.467173619384241,7.2188382507800934,1.8465976931247254
2025-02-18,11.254053686787625,7.179734996753291,7.131828547974167,7.002497511064661,7.187627887488455,6.9062363537708125,7.015731734557527,6.534330147103703,7.2938002263852875,1.8333456928523622
2025-02-19,11.369717136805994,7.2535246678401695,7.205125860902986,7.074465625258542,7.2614986776990245,6.9772151446625985,7.087835863381345,6.601486674823165,7.36876220199048,1.8429419689116593
2025-02-20,11.21935465178211,7.157598095427227,7.10983935409552,6.9809070768064965,7.165466650425284,6.884942716503276,6.994100495910382,6.514183188787864,7.2713116337037285,1.8374583825920607
2025-02-21,11.566345001837227,7.378967108687863,7.32973129288198,7.196811419388141,7.387079021056994,7.097879089178636,7.210412882381838,6.715652771946252,7.496197560519309,1.8621345210302531
2025-02-24,11.620108264992018,7.415861944231302,7.366379949346389,7.232795476485081,7.4240144161622785,7.133368484624528,7.246464946793746,6.749231035805983,7.533678548321904,1.8561939691840217
