date,legacy_nav,risk_weighted_nav,portfolio_weighted_nav,hs300_benchmark
2020-02-12,2.9834174282760433,2.907501464103495,2.907501464103495,1.7008071197493604
2020-02-13,2.952739614103539,2.8776042768119425,2.8776042768119425,1.6918126726290539
2020-02-14,2.9489048873319756,2.8738671284004984,2.8738671284004984,1.7033769617837335
2020-02-17,3.070786807663106,2.993455877566709,2.993455877566709,1.7406396712821457
2020-02-18,3.081645759723896,3.0040413710921685,3.0040413710921685,1.7299319961389237
2020-02-19,3.0129101665702027,2.936243730927431,2.936243730927431,1.7303603031446528
2020-02-20,3.1045576241084594,3.0255591295868203,3.0255591295868203,1.7693362406659803
2020-02-21,3.16183728506987,3.0813812537489387,3.0813812537489387,1.775332538746184
2020-02-24,3.215298301967187,3.133481902966916,3.133481902966916,1.7611984075571314
2020-02-25,3.2611220307363156,3.178139602296611,3.178139602296611,1.7577719515113004
2020-02-26,3.096920335980272,3.0181161796985383,3.0181161796985383,1.743209513316519
2020-02-27,3.1083762681725533,3.0292806045309613,3.0292806045309613,1.7436378203222478
2020-02-28,2.932718641224227,2.8580927571004646,2.8580927571004646,1.684531453531663
2020-03-02,3.0205474546983906,2.943686680815713,2.943686680815713,1.7457793553508916
2020-03-03,3.093101691916177,3.0143947047543964,3.0143947047543964,1.7444944343337052
2020-03-04,3.077827115659801,2.9995088049778316,2.9995088049778316,1.7569153374998427
2020-03-05,3.1160135563007407,3.0367235544192432,3.0367235544192432,1.7988894240612723
2020-03-06,3.096920335980271,3.0181161796985374,3.0181161796985374,1.7650531706086914
2020-03-09,2.951811861544697,2.8767001318211705,2.8767001318211705,1.7089449528582088
2020-03-10,3.0510966072111425,2.9734584803688424,2.9734584803688424,1.7466359693623497
2020-03-11,2.9747237259292616,2.8990289814860177,2.8990289814860177,1.717939399978515
2020-03-12,2.8995575361716344,2.8283209575473345,2.8283209575473345,1.690956058617596
2020-03-13,2.829143163678146,2.7593603468051278,2.7593603468051278,1.665685945279592
2020-03-16,2.828860249361778,2.7571528585276837,2.7571528585276837,1.5958719033457858
2020-03-17,2.8318100514987563,2.7597518847884857,2.7597518847884857,1.581737772156733
2020-03-18,2.8259104472248007,2.7540024016951765,2.7540024016951765,1.5551827378015426
2020-03-19,2.797962546878004,2.7281297277752845,2.7281297277752845,1.5401919926010323
2020-03-20,2.796563565604565,2.726765662911397,2.726765662911397,1.5607507288760183
2020-03-23,2.94540829990491,2.8704595150483723,2.8704595150483723,1.5102105022000112
2020-03-24,2.9053347175932784,2.8314056440953332,2.8314056440953332,1.5466165976869655
2020-03-25,2.953995496114546,2.878828201681167,2.878828201681167,1.5873057632312084
2020-03-26,2.8767107302278276,2.8035100219860194,2.8035100219860194,1.5774547020994443
2020-03-27,2.9110595150663685,2.8369847685171954,2.8369847685171954,1.5847359211968355
2020-03-30,2.9368211036952743,2.8620908284155777,2.8620908284155777,1.5701734830020537
2020-03-31,2.9282339074856387,2.8537221417827836,2.8537221417827836,1.57145840401924
2020-04-01,2.842361945389286,2.770035275454843,2.770035275454843,1.5731716320421558
2020-04-02,2.8309123504431053,2.7588770266111173,2.7588770266111173,1.5945869823285996
2020-04-03,2.793701166868019,2.72261271786901,2.72261271786901,1.583451000179649
2020-04-07,2.7994860747145767,2.730981404501804,2.730981404501804,1.6190004816551453
2020-04-08,2.772831555504835,2.702274154106985,2.702274154106985,1.6125758765692126
2020-04-09,2.7769058891554677,2.708953766133067,2.708953766133067,1.61728725363223
2020-04-10,2.779733695559903,2.7090006624813605,2.7090006624813605,1.6121475695634835
2020-04-13,2.7599390507288555,2.6897097116803743,2.6897097116803743,1.6031531224431772
2020-04-14,2.7596630568237828,2.6897097116803743,2.6897097116803743,1.6297081567983676
2020-04-15,2.7619250757228184,2.6916452003327387,2.6916452003327387,1.6202854026723321
2020-04-16,2.725546536483372,2.658585075047178,2.658585075047178,1.6211420166837895
2020-04-17,2.8128767097453715,2.7413003203689055,2.7413003203689055,1.6357044548785713
2020-04-20,2.776254379022597,2.7056098805443725,2.7056098805443725,1.6425573669702334
2020-04-21,2.7480833553896935,2.6781556960639628,2.6781556960639628,1.6254250867410784
2020-04-22,2.735406394754887,2.6658013130477776,2.6658013130477776,1.6399875249358606
2020-04-23,2.76357741838779,2.6932554975281873,2.6932554975281873,1.6369893758957583
2020-04-24,2.7480833553896935,2.6781556960639623,2.6781556960639623,1.6232835517124342
2020-04-27,2.8382066856448955,2.768754504849314,2.768754504849314,1.630564770809825
2020-04-28,2.859680320150755,2.7897026699615655,2.7897026699615655,1.6408441389473183
2020-04-29,2.9424679251011447,2.8675939609472487,2.8675939609472487,1.6494102790618956
2020-04-30,3.0392873275007535,2.9619496992902916,2.9619496992902916,1.6738237783884415
2020-05-06,3.025255530051535,2.9482749546028946,2.9482749546028946,1.6781068484457302
2020-05-07,2.9929823959183324,2.91682304182188,2.91682304182188,1.6751086994056281
2020-05-08,2.995788755408175,2.9195579907593583,2.9195579907593583,1.6930975936462407
2020-05-11,2.9747410592343475,2.8990458737282627,2.8990458737282627,1.6900994446061386
2020-05-12,2.9326456668866907,2.8580216396660694,2.8580216396660694,1.6896711376004097
2020-05-13,2.8905502745390352,2.8169974056038773,2.8169974056038773,1.6935259006519696
2020-05-14,2.835826264487082,2.763665901323027,2.763665901323027,1.6793917694629164
2020-05-15,2.863889859385519,2.791015390697822,2.791015390697822,1.671253936354068
2020-05-18,2.884937555559347,2.811527507728918,2.811527507728918,1.6763936204228145
2020-05-19,2.9382583858663773,2.863491537541028,2.863491537541028,1.6888145235889516
2020-05-20,2.9130011504577844,2.838876997103713,2.838876997103713,1.6819616114972895
2020-05-21,2.9396615656112997,2.8648590120097683,2.8648590120097683,1.6708256293483388
2020-05-22,2.879249064873434,2.8087925587914384,2.8087925587914384,1.6339912268556558
2020-05-25,2.867226341613332,2.7970640369204536,2.7970640369204536,1.634847840867114
2020-05-26,2.9216071162290422,2.847263975688342,2.847263975688342,1.6545499631306422
2020-05-27,2.877940713731993,2.807516223584736,2.807516223584736,1.6468404370275225
2020-05-28,2.945856718775816,2.8708965234640695,2.8708965234640695,1.6489819720561667
2020-05-29,2.9316028472172433,2.8598652207802497,2.8598652207802497,1.6558348841478288
2020-06-01,2.9200462733931967,2.84859144146115,2.84859144146115,1.6995221987321738
2020-06-02,2.9507248875358187,2.87564081692534,2.87564081692534,1.7042335757951912
2020-06-03,2.986981431522554,2.910974777813837,2.910974777813837,1.7038052687894627
2020-06-04,2.986981431522554,2.910974777813837,2.910974777813837,1.7046618828009201
2020-06-05,2.975825571834328,2.9001027898481455,2.9001027898481455,1.7145129439326843
2020-06-08,2.9953483262887235,2.9191287687881053,2.9191287687881053,1.7226507770415334
2020-06-09,3.017660045665176,2.940872744719488,2.940872744719488,1.734215066196213
2020-06-10,3.026026940431345,2.949026735693756,2.949026735693756,1.7303603031446533
2020-06-11,2.9897703964446105,2.9136927748052597,2.9136927748052597,1.7145129439326852
2020-06-12,2.931202133081422,2.85661483798538,2.85661483798538,1.7187960139899734
2020-06-15,2.8586890451079525,2.785946916208387,2.785946916208387,1.6943825146634275
2020-06-16,2.967458677068158,2.8919487988738775,2.8919487988738775,1.7209375490186174
2020-06-17,2.978614536756384,2.9028207868395683,2.9028207868395683,1.722650777041533
2020-06-18,2.947935922613762,2.872922819933917,2.872922819933917,1.7359282942191279
2020-06-19,2.9702476419902144,2.8946667958653,2.8946667958653,1.7582002585170295
2020-06-22,2.970063570305359,2.897384792856723,2.897384792856723,1.7599134865399448
2020-06-23,3.029202004227369,2.9521210068969967,2.9521210068969967,1.7680513196487935
2020-06-24,3.025916535676146,2.9489191402951564,2.9489191402951564,1.7834703718550327
2020-06-29,2.9963473187151415,2.9201023408785916,2.9201023408785916,1.7680513196487933
2020-06-30,3.0981968438030463,3.0193602055356483,3.0193602055356483,1.7894666699352368
2020-07-01,3.0620566897395967,2.9841396729154024,2.9841396729154024,1.829727528473751
2020-07-02,3.0817695010469324,3.003350872526445,3.003350872526445,1.8717016150351813
2020-07-03,3.127766060764051,3.048177004952213,3.048177004952213,1.9089643245335934
2020-07-06,3.228213932687696,3.147434869609271,3.147434869609271,2.049020715406936
2020-07-07,3.241808287678767,3.1593173162547994,3.1593173162547994,2.02846197913195
2020-07-08,3.2732153521717633,3.1899251973816947,3.1899251973816947,2.05501701348714
2020-07-09,3.2967279680793844,3.2131608279443826,3.2131608279443826,2.086711731911077
2020-07-10,3.297066841047266,3.214151677074116,3.214151677074116,2.0494490224126647
2020-07-13,3.311259787849869,3.227664898611967,3.227664898611967,2.0922797229855523
2020-07-14,3.307097550529082,3.223607739657151,3.223607739657151,2.0738625217392106
2020-07-15,3.300265715523971,3.218396657229301,3.218396657229301,2.049020715406936
2020-07-16,3.1154502416275536,3.0376492324740343,3.0376492324740343,1.9513667181007528
2020-07-17,3.123570922053334,3.0455671180922788,3.0455671180922788,1.9723537613814677
2020-07-20,3.1855914338177547,3.105169123238456,3.105169123238456,2.0246072160803905
2020-07-21,3.228967945972224,3.1474505673640185,3.1474505673640185,2.029746900149137
2020-07-22,3.2692443021574307,3.1867101209574855,3.1867101209574855,2.0524471714527674
2020-07-23,3.305195568158558,3.2217537740584246,3.2217537740584246,2.041311189303817
2020-07-24,3.1099457876311316,3.03143320018425,3.03143320018425,1.9505101040892954
2020-07-27,3.1152997566638563,3.0366520048152217,3.0366520048152217,1.9625027002497035
2020-07-28,3.1500004701035356,3.0704766763607823,3.0704766763607823,1.9774934454502142
2020-07-29,3.287216864850606,3.2042289547124567,3.2042289547124567,2.0340299702064257
2020-07-30,3.2525887288218027,3.1704750283142187,3.1704750283142187,2.0190392250059155
2020-07-31,3.330314388323665,3.2462384534058297,3.2462384534058297,2.034458277212154
2020-08-03,3.397133500707523,3.3125300597174854,3.3125300597174854,2.0665813026418203
2020-08-04,3.3866132838922707,3.282190000660047,3.282190000660047,2.0682945306647356
2020-08-05,3.4084893778196967,3.3033915642054352,3.3033915642054352,2.069151144676194
2020-08-06,3.355636849475614,3.25216869773124,3.25216869773124,2.061441618573074
2020-08-07,3.2902793483790833,3.188826438493239,3.188826438493239,2.040882882298088
2020-08-10,3.2695963612217924,3.1687811933055694,3.1687811933055694,2.04773579438975
2020-08-11,3.2172028724935484,3.118003212358806,3.118003212358806,2.027605365120493
2020-08-12,3.1677344806127814,3.0720508243694997,3.0720508243694997,2.0138995409371687
2020-08-13,3.179412382593112,3.0831538560579848,3.0831538560579848,2.007474935851236
2020-08-14,3.2099743077840435,3.113014767741925,3.113014767741925,2.0464508733725637
2020-08-17,3.2227000531152648,3.1253561229517,3.1253561229517,2.0888532669397217
2020-08-18,3.2645636300636114,3.163903642047515,3.163903642047515,2.08585511789962
2020-08-19,3.2268434149493346,3.1293743316165727,3.1293743316165727,2.0533037854642253
2020-08-20,3.2087038307806077,3.109766231225446,3.109766231225446,2.031460128172053
2020-08-21,3.2635641792955368,3.162935008477001,3.162935008477001,2.0485924084012086
2020-08-24,3.3324462717614702,3.2296931813665806,3.2296931813665806,2.061441618573075
2020-08-25,3.40635937010323,3.301327233429445,3.301327233429445,2.065296381624635
2020-08-26,3.3509762967892303,3.2476518491446136,3.2476518491446136,2.0400262682866313
2020-08-27,3.446564838072746,3.3402930006663043,3.3402930006663043,2.055445320492871
2020-08-28,3.4952475358174913,3.3874746096509933,3.3874746096509933,2.105985547168878
2020-08-31,3.535869823159073,3.426844343996109,3.426844343996109,2.0875683459225365
2020-09-01,3.5952579302277603,3.4844012702935654,3.4844012702935654,2.1021307841173185
2020-09-02,3.734392297539931,3.6205127295230914,3.6205127295230914,2.1004175560944027
2020-09-03,3.776644502150883,3.7582791165227496,3.7582791165227496,2.0918514159798254
2020-09-04,3.7465577871773994,3.6722076967996555,3.6722076967996555,2.068294530664737
2020-09-07,3.5392192825978235,3.4677696612025395,3.4677696612025395,2.0267487511090363
2020-09-08,3.6878844209659793,3.6170506041363875,3.6170506041363875,2.037028119246529
2020-09-09,3.6974384391403534,3.622794695558849,3.622794695558849,1.9894860416106237
2020-09-10,3.6995429955913504,3.624856765305965,3.624856765305965,1.9911992696335397
2020-09-11,3.680735610164176,3.606429062645218,3.606429062645218,2.006618321839779
2020-09-14,3.667841026194567,3.593794794035894,3.593794794035894,2.018182610994459
2020-09-15,3.681704374244794,3.607378269354208,3.607378269354208,2.0331733561949696
2020-09-16,3.6820530457996714,3.608622057455643,3.608622057455643,2.0211807600345613
2020-09-17,3.68113461986988,3.606820017158482,3.606820017158482,2.0087598568684237
2020-09-18,3.680565007756546,3.6071636952761845,3.6071636952761845,2.0605850045616174
2020-09-21,3.6964045177620046,3.6226873187748163,3.6226873187748163,2.0370281192465294
2020-09-22,3.69793687123895,3.624725706160652,3.624725706160652,2.0126146199199826
2020-09-23,3.685764162697653,3.6113886014528958,3.6113886014528958,2.0186109180001863
2020-09-24,3.687332927243388,3.612893193343507,3.612893193343507,1.9856312785590633
2020-09-25,3.675699170476583,3.6017572266839424,3.6017572266839424,1.98691619957625
2020-09-28,3.6988645380113936,3.6248082217989817,3.6248082217989817,1.9911992696335388
2020-09-29,3.6742282524668224,3.6000530752322764,3.6000530752322764,1.9959106466965564
2020-09-30,3.690310952759374,3.616172715867645,3.616172715867645,1.9899143486163522
2020-10-09,3.90216492643513,3.8237705495357193,3.8237705495357193,2.0297469001491377
2020-10-12,3.926810178602089,3.847535887254329,3.847535887254329,2.0931363369970106
2020-10-13,3.872128748786916,3.7939583640201517,3.7939583640201517,2.099989249088673
2020-10-14,3.866641232402453,3.7885816294032946,3.7885816294032946,2.0897098809511796
2020-10-15,3.866641232402453,3.7885816294032946,3.7885816294032946,2.0845701968824333
2020-10-16,3.912350744425684,3.8343000944963603,3.8343000944963603,2.078573898802229
2020-10-19,3.9036058741696857,3.8248000304184306,3.8248000304184306,2.065296381624634
2020-10-20,3.9125163668188008,3.8370876186105276,3.8370876186105276,2.0781455917965004
2020-10-21,3.8563132273974423,3.7818658049866194,3.7818658049866194,2.0807154338308735
2020-10-22,3.8528425454927846,3.7784621257621316,3.7784621257621316,2.073862521739211
2020-10-23,3.746312336861648,3.6706819289314634,3.6706819289314634,2.049877329418394
2020-10-26,3.753208392367037,3.681119887023212,3.681119887023212,2.0344582772121544
2020-10-27,3.758435056242847,3.6862461614861903,3.6862461614861903,2.040454575292359
2020-10-28,3.792373025556988,3.7168162866300496,3.7168162866300496,2.057586855521514
2020-10-29,3.841538646218565,3.7650023638924215,3.7650023638924215,2.076432363773584
2020-10-30,3.778441112269232,3.7058679578269946,3.7058679578269946,2.0374564262522568
2020-11-02,3.7824791273168095,3.709828414039862,3.709828414039862,2.049449022412665
2020-11-03,3.830229089248672,3.752904573181063,3.752904573181063,2.071292679704838
2020-11-04,3.84728264708148,3.7696138544507916,3.7696138544507916,2.087140038916807
2020-11-05,3.912086166846151,3.8331091232757615,3.8331091232757615,2.119691371352201
2020-11-06,3.840461223948357,3.7629301419429004,3.7629301419429004,2.1205479853636584
2020-11-09,3.968956644363925,3.8899206795928385,3.8899206795928385,2.1620937649193595
2020-11-10,3.916367174477108,3.837303706090961,3.837303706090961,2.15052947576468
2020-11-11,3.809775030434461,3.735553038299226,3.735553038299226,2.1303990464954228
2020-11-12,3.8204431396102527,3.7433161819138063,3.7433161819138063,2.129114125478236
2020-11-13,3.798133730698743,3.721494369426482,3.721494369426482,2.1072704681860635
2020-11-16,3.806400039669217,3.732281148767473,3.732281148767473,2.1299707394896936
2020-11-17,3.7987520682647102,3.723068237498117,3.723068237498117,2.126115976438134
2020-11-18,3.762884022984957,3.6869190664990446,3.6869190664990446,2.1231178273980316
2020-11-19,3.761868044298751,3.6869190664990446,3.6869190664990446,2.141106721638644
2020-11-20,3.757739115520644,3.6819148433751994,3.6819148433751994,2.1475313267245775
2020-11-23,3.7934164474302694,3.716835103545694,3.716835103545694,2.172373133056852
2020-11-24,3.824317001558275,3.747149309980402,3.747149309980402,2.1586673088735275
