date,baseline,leader_margin_005,leader_margin_010,leader_margin_015,cash_tail_soft,cash_tail_mid,cash_tail_strict
2023-09-06,5.973163193468374,5.365293608271577,5.374857451847034,4.765729990099676,5.73627736873159,5.698611688370198,5.973163193468374
2023-09-07,5.971505266116459,5.363804402847902,5.373365591857036,4.764407201177541,5.7346851920507,5.697029966277551,5.971505266116459
2023-09-08,6.005446326243587,5.394291390572792,5.403906923817858,4.791487313155814,5.767280205575677,5.7294109536524855,6.005446326243587
2023-09-11,6.014978780729688,5.402853757859416,5.412484553855664,4.799092848573522,5.7764346186004,5.7385052567535215,6.014978780729688
2023-09-12,6.016037522869311,5.403804755220535,5.413437246406398,4.799937573387352,5.777451372768691,5.739515334686503,6.016037522869311
2023-09-13,6.027683174035446,5.414265265965352,5.423916403416599,4.809229137541731,5.788635176569914,5.750625703130243,6.027683174035446
2023-09-14,6.064719629789888,5.447532640871437,5.457243078706409,4.838778932549667,5.824202827424414,5.78595980883304,6.064719629789888
2023-09-15,6.018230489770594,5.405774550941413,5.415410553364409,4.801687247352423,5.779557370210709,5.741607503678223,6.018230489770594
2023-09-18,5.992823711977367,5.382953339116858,5.392548661846248,4.781416272165711,5.755158183423539,5.717368527409397,5.992823711977367
2023-09-19,6.029914574916219,5.4162695843633815,5.42592429458977,4.811009476325888,5.790778083763031,5.7527545395153785,6.029914574916219
2023-09-20,6.066948487637793,5.449534675032865,5.459248681571238,4.840557242357283,5.826343292437163,5.78808621907371,6.066948487637793
2023-09-21,6.052157494372329,5.436248913526472,5.445939237680599,4.828756145031553,5.812138885629306,5.773975081578363,6.052157494372329
2023-09-22,6.03207173150891,5.418207214075467,5.427865378201833,4.8127305787860335,5.7928496910743785,5.754812544189718,6.03207173150891
2023-09-25,6.053232255013436,5.437214299237758,5.44690634422929,4.829613650318718,5.813171023031666,5.775000441735659,6.053232255013436
2023-09-26,6.038287974563564,5.434365725931019,5.444052693230348,4.827083400862101,5.798819408156935,5.760743062774534,6.038287974563564
2023-09-27,5.944561425930166,5.3542971488195406,5.363841390780292,4.755962368712714,5.7088099002360755,5.671324577417073,5.944561425930166
2023-09-28,5.934225623840409,5.282552296992869,5.29196865097762,4.692234897869646,5.698883999051927,5.661463851920442,5.934225623840409
2023-10-09,5.914933780475678,5.261166283539255,5.27054451612706,4.673238739760529,5.680357238454588,5.6430587421774705,5.914933780475678
2023-10-10,5.849527577102041,5.202989315766673,5.212263845657087,4.621562962013824,5.617544937495338,5.580658880836916,5.849527577102041
2023-10-11,5.849527577102041,5.202989315766673,5.212263845657087,4.621562962013824,5.61529791952034,5.578426617284581,5.849527577102041
2023-10-12,5.8471877660712,5.200908120040366,5.210178940118824,4.619714336829019,5.61529791952034,5.578426617284581,5.8471877660712
2023-10-13,5.838099336563493,5.192824219075304,5.2020806292873205,4.612533799829738,5.606569922173913,5.5697559299211115,5.838099336563493
2023-10-16,5.862758679062179,5.214758006695475,5.2240535147330975,4.632016519153202,5.630251315720583,5.593281826140421,5.862758679062179
2023-10-17,5.8935828571855335,5.242175241220687,5.251519621540315,4.656369918307529,5.659853057653918,5.622689196414554,5.8935828571855335
2023-10-18,5.862758679062178,5.214758006695474,5.224053514733097,4.6320165191532015,5.6302513157205825,5.59328182614042,5.862758679062178
2023-10-19,5.739461966568759,5.105089068594625,5.114189087504221,4.53460292253589,5.511844347987238,5.4756523450438825,5.739461966568759
