date,hs300_benchmark,baseline_fixed_05_nav,weak_step_06_relaxed_nav,weak_step_06_strict_nav,weak_tiered_065_nav,weak_tiered_060_nav,asym_045_06_nav
2013-06-06,0.9754224270353328,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-07,0.9577572964669766,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-13,0.928187403993858,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-14,0.9347158218125985,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-17,0.928955453149004,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-18,0.9350998463901714,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-19,0.9297235023041498,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-20,0.9005376344086045,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-21,0.8963133640553017,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-24,0.8413978494623674,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-25,0.8417818740399405,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-26,0.8398617511520756,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-27,0.8402457757296486,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-06-28,0.8556067588325672,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-01,0.8590629800307237,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-02,0.8617511520737344,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-03,0.8598310291858694,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-04,0.865975422427037,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-05,0.8690476190476207,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-08,0.8456221198156697,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-09,0.8437019969278049,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-10,0.8671274961597557,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-11,0.9105222734255008,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-12,0.8878648233486959,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-15,0.9005376344086036,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-16,0.905913978494625,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-17,0.8924731182795711,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-18,0.8786482334869443,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-19,0.8544546850998477,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-22,0.8598310291858692,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-23,0.8867127496159771,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-24,0.8801843317972367,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-25,0.8778801843317989,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-26,0.8698156682027668,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-29,0.8529185867895563,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-30,0.8579109062980048,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-07-31,0.8598310291858693,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-01,0.8824884792626745,1.0693238544348107,1.0698587838267242,1.069323854434811,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-02,0.8809523809523826,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-05,0.8936251920122904,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-06,0.8993855606758848,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-07,0.8932411674347174,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-08,0.8936251920122903,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-09,0.8974654377880201,1.0669288109714616,1.0698587838267242,1.0669288109714619,1.0515772207556087,1.0515772207556087,1.0698587838267242
2013-08-12,0.9243471582181277,1.066395346565976,1.069323854434811,1.0663953465659761,1.051051432145231,1.051051432145231,1.069323854434811
2013-08-13,0.9243471582181277,1.066395346565976,1.069323854434811,1.0663953465659761,1.051051432145231,1.051051432145231,1.069323854434811
2013-08-14,0.9224270353302629,1.0641801505822492,1.0671025751360266,1.0641801505822495,1.048868109685436,1.048868109685436,1.0671025751360266
2013-08-15,0.9116743471582199,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-16,0.9051459293394796,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-19,0.9128264208909388,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-20,0.9062980030721984,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-21,0.9062980030721984,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-22,0.9032258064516145,1.0512491655468437,1.0541360793573025,1.0512491655468439,1.0361231831586297,1.0361231831586297,1.0541360793573025
2013-08-23,0.8974654377880201,1.0507235409640705,1.053609011317624,1.0507235409640705,1.0361231831586297,1.0361231831586297,1.053609011317624
2013-08-26,0.9174347158218141,1.0741029265567663,1.077052600786394,1.0741029265567668,1.0356051215670505,1.0356051215670505,1.077052600786394
2013-08-27,0.9174347158218141,1.0735658750934882,1.076514074486001,1.0735658750934884,1.035087319006267,1.035087319006267,1.076514074486001
2013-08-28,0.9132104454685116,1.0735658750934882,1.076514074486001,1.0735658750934884,1.035087319006267,1.035087319006267,1.076514074486001
2013-08-29,0.9105222734255006,1.0735658750934882,1.076514074486001,1.0735658750934884,1.035087319006267,1.035087319006267,1.076514074486001
2013-08-30,0.9089861751152087,1.0735658750934882,1.076514074486001,1.0735658750934884,1.035087319006267,1.035087319006267,1.076514074486001
2013-09-02,0.9097542242703548,1.0730290921559416,1.075975817448758,1.0730290921559418,1.034569775346764,1.034569775346764,1.075975817448758
2013-09-03,0.9235791090629814,1.0893351484318443,1.0923266530030655,1.0893351484318445,1.0502913928699733,1.0502913928699733,1.0923266530030655
2013-09-04,0.9231950844854084,1.0888822024241804,1.091872463126557,1.0888822024241807,1.0498546812721063,1.0498546812721063,1.091872463126557
2013-09-05,0.919354838709679,1.0833768248794282,1.0863519668535464,1.0833768248794284,1.0445466264846732,1.0445466264846732,1.0863519668535464
2013-09-06,0.9247311827957005,1.0751855351820483,1.0781381824440395,1.0751855351820485,1.03664892752761,1.03664892752761,1.0781381824440395
2013-09-09,0.9589093701996945,1.083994236321988,1.0869710738157592,1.0839942363219883,1.0451419087767333,1.0451419087767333,1.0869710738157592
2013-09-10,0.9715821812596022,1.0983201513394591,1.1013363302979056,1.0983201513394594,1.0589543569103463,1.0589543569103463,1.1013363302979056
2013-09-11,0.9758064516129048,1.1030954563452828,1.1061247491252877,1.103095456345283,1.0635585062882174,1.0635585062882174,1.1061247491252877
2013-09-12,0.9854070660522289,1.1139484222676097,1.11700751918752,1.1139484222676097,1.0740224821470152,1.0740224821470152,1.11700751918752
2013-09-13,0.9781105990783427,1.1057001681666414,1.1087366139402235,1.1057001681666416,1.0660698604943288,1.0660698604943288,1.1087366139402235
2013-09-16,0.973118279569894,1.1000566258870312,1.1030775735078626,1.1000566258870315,1.0596740273140106,1.0596740273140106,1.1030775735078626
2013-09-17,0.9539170506912458,1.0773801784177397,1.080338852553353,1.07738017841774,1.0525853679142667,1.0525853679142667,1.080338852553353
2013-09-18,0.9550691244239646,1.0707730174922188,1.0737135472099826,1.070773017492219,1.0461302640865058,1.0461302640865058,1.0737135472099826
2013-09-23,0.9685099846390184,1.0830321484650995,1.0860063438975862,1.0830321484650998,1.0581072636117335,1.0581072636117335,1.0860063438975862
2013-09-24,0.9592933947772674,1.0727257362671765,1.075671628491741,1.0727257362671767,1.0470948087835283,1.0470948087835283,1.075671628491741
2013-09-25,0.9535330261136729,1.0653245728376952,1.0682501401748605,1.0653245728376954,1.049331166880091,1.049331166880091,1.0682501401748605
2013-09-26,0.9377880184331814,1.0662971019266303,1.0692253399985272,1.0662971019266305,1.0502890956745043,1.0502890956745043,1.0692253399985272
2013-09-27,0.9412442396313383,1.0630560773007134,1.0659754149529388,1.0630560773007136,1.0470967276025454,1.0470967276025454,1.0659754149529388
2013-09-30,0.9473886328725057,1.071813518669781,1.0747569057855029,1.0718135186697813,1.055722696067921,1.055722696067921,1.0747569057855029
2013-10-08,0.9608294930875593,1.0647043402308582,1.0676282043009608,1.0647043402308585,1.048720245643819,1.048720245643819,1.0676282043009608
2013-10-09,0.9619815668202779,1.065021581272282,1.0679463165416907,1.065021581272282,1.0490327240383541,1.0490327240383541,1.0679463165416907
2013-10-10,0.9535330261136727,1.058505196836199,1.0614120369758524,1.0585051968361991,1.0426141681742571,1.0426141681742571,1.0614120369758524
2013-10-11,0.9688940092165915,1.0490758204338408,1.051956765859042,1.049075820433841,1.033326352239549,1.033326352239549,1.051956765859042
2013-10-14,0.9692780337941643,1.0494916253567237,1.052373712654864,1.049491625356724,1.033735914804844,1.033735914804844,1.052373712654864
2013-10-15,0.9681259600614454,1.0482442105880745,1.0511228722673978,1.0482442105880747,1.0325072271089586,1.0325072271089586,1.0511228722673978
2013-10-16,0.9512288786482347,1.0290218400666389,1.0318477137593012,1.0290218400666389,1.0135734364091615,1.0135734364091615,1.0318477137593012
2013-10-17,0.9462365591397862,1.0232086135083964,1.0260185230656433,1.0232086135083966,1.0078474821195218,1.0078474821195218,1.0260185230656433
2013-10-18,0.950844854070662,1.0471414265940135,1.0500170598358867,1.0471414265940138,1.0314209988881806,1.0314209988881806,1.0500170598358867
2013-10-21,0.9711981566820292,1.047162867869904,1.0500385599932656,1.0471628678699043,1.0314421182724727,1.0314421182724727,1.0500385599932656
2013-10-22,0.9604454685099862,1.034637118878348,1.0374784131073422,1.034637118878348,1.0191044146838413,1.0191044146838413,1.0374784131073422
2013-10-23,0.9500768049155163,1.043469498992459,1.0463350484798322,1.0434694989924593,1.027804196860818,1.027804196860818,1.0463350484798322
2013-10-24,0.9423963133640567,1.043469498992459,1.0463350484798322,1.0434694989924593,1.027804196860818,1.027804196860818,1.0463350484798322
2013-10-25,0.9274193548387111,1.043469498992459,1.0463350484798322,1.0434694989924593,1.027804196860818,1.027804196860818,1.0463350484798322
2013-10-28,0.92857142857143,1.043469498992459,1.0463350484798322,1.0434694989924593,1.027804196860818,1.027804196860818,1.0463350484798322
2013-10-29,0.9297235023041488,1.042947764242963,1.0458118809555923,1.0429477642429632,1.0272902947623876,1.0272902947623876,1.0458118809555923
2013-10-30,0.9427803379416297,1.0392662258201493,1.0421202323852847,1.0392662258201495,1.0236640261982122,1.0236640261982122,1.0421202323852847
2013-10-31,0.9335637480798785,1.0387465927072392,1.041599172269092,1.0387465927072395,1.0231521941851132,1.0231521941851132,1.041599172269092
2013-11-01,0.9374039938556081,1.034373759749038,1.0372143307478674,1.0343737597490383,1.018845009288046,1.018845009288046,1.0372143307478674
2013-11-04,0.9347158218125975,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-05,0.9347158218125975,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-06,0.9239631336405544,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-07,0.9201228878648247,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-08,0.9062980030721979,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-11,0.9074500768049168,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-12,0.9166666666666681,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-13,0.8993855606758846,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-14,0.9020737327188955,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-15,0.9208909370199708,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-18,0.951228878648235,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-19,0.9470046082949325,1.0267046058008913,1.0295241159635524,1.0267046058008915,1.0112909901031173,1.0112909901031173,1.0295241159635524
2013-11-20,0.9512288786482351,1.0262939239585709,1.029112306317167,1.026293923958571,1.0108864737070762,1.0108864737070762,1.029112306317167
2013-11-21,0.9466205837173596,1.0115624322271082,1.0143403593365379,1.0115624322271084,0.9963761415486014,0.9963761415486014,1.0143403593365379
2013-11-22,0.9412442396313382,1.0095156508477956,1.012287957138085,1.0095156508477958,0.9943600878989785,0.9943600878989785,1.012287957138085
2013-11-25,0.9362519201228896,1.0095156508477956,1.012287957138085,1.0095156508477958,0.9943600878989785,0.9943600878989785,1.012287957138085
2013-11-26,0.9358678955453166,1.0095156508477956,1.012287957138085,1.0095156508477958,0.9943600878989785,0.9943600878989785,1.012287957138085
2013-11-27,0.9466205837173596,1.0095156508477956,1.012287957138085,1.0095156508477958,0.9943600878989785,0.9943600878989785,1.012287957138085
2013-11-28,0.956605222734257,1.0091118445874565,1.0118830419552298,1.0091118445874567,0.9939623438638189,0.9939623438638189,1.0118830419552298
2013-11-29,0.9573732718894026,1.0101044136149195,1.0128783367505956,1.0101044136149198,0.994940011743029,0.994940011743029,1.0128783367505956
2013-12-02,0.9485407066052245,1.0124198392048678,1.0152001209036055,1.012419839204868,0.997220676526394,0.997220676526394,1.0152001209036055
2013-12-03,0.9569892473118295,0.9995269824770344,1.0022718581394452,0.9995269824770345,0.984521376482466,0.984521376482466,1.0022718581394452
2013-12-04,0.9692780337941643,0.9985320157586832,1.0012741590687133,0.9985320157586833,0.9835413469081989,0.9835413469081989,1.0012741590687133
2013-12-05,0.9692780337941643,1.0054985181942089,1.0082597927366346,1.0054985181942089,0.990403263281977,0.990403263281977,1.0082597927366346
2013-12-06,0.962749615975424,1.001855707588977,1.0046069783372595,1.001855707588977,0.9868151411259947,0.9868151411259947,1.0046069783372595
2013-12-09,0.9623655913978508,1.0041759689465029,1.0069336115377097,1.004175968946503,0.9891005690789746,0.9891005690789746,1.0069336115377097
2013-12-10,0.9619815668202779,1.0108014598756343,1.0135772972220822,1.0108014598756347,0.9956265934522792,0.9956265934522792,1.0135772972220822
2013-12-11,0.9470046082949324,1.0164239138037772,1.0192151913906795,1.0164239138037774,1.0011646391254698,1.0011646391254698,1.0192151913906795
2013-12-12,0.9450844854070675,1.0124606036605943,1.0152409973056469,1.0124606036605945,0.9972608289972795,0.9972608289972795,1.0152409973056469
2013-12-13,0.9447004608294944,0.9992366284291092,1.0019807067285935,0.9992366284291093,0.9842353814348661,0.9842353814348661,1.0019807067285935
2013-12-16,0.929339477726576,0.9995683252352264,1.0023133144320717,0.9995683252352268,0.9845620985739315,0.9845620985739315,1.0023133144320717
2013-12-17,0.9235791090629815,1.0085233960876037,1.0112929774730228,1.0085233960876039,0.9933827295690361,0.9933827295690361,1.0112929774730228
2013-12-18,0.9243471582181277,1.0022356374245471,1.0049879515265134,1.0022356374245474,0.9871893671861609,0.9871893671861609,1.0049879515265134
2013-12-19,0.9155145929339495,0.995938001339862,0.9986730210332505,0.9959380013398623,0.9809862756684967,0.9809862756684967,0.9986730210332505
2013-12-20,0.8959293394777282,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-23,0.8959293394777282,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-24,0.8970814132104471,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-25,0.9016897081413228,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-26,0.8894009216589879,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-27,0.90130568356375,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
2013-12-30,0.9020737327188959,0.9762925267006328,0.9789735964895573,0.9762925267006329,0.9616357327891705,0.9616357327891705,0.9789735964895573
