date,baseline_nav,both_cap50_vol018_br010_nav,both_cap50_vol018_br015_nav,both_cap50_vol018_br020_nav,both_cap50_vol020_br010_nav,both_cap50_vol020_br015_nav,both_cap50_vol020_br020_nav,both_cap50_vol022_br010_nav,both_cap50_vol022_br015_nav,both_cap50_vol022_br020_nav,both_cap50_vol024_br010_nav,both_cap50_vol024_br015_nav,both_cap50_vol024_br020_nav,both_cap65_vol018_br010_nav,both_cap65_vol018_br015_nav,both_cap65_vol018_br020_nav,both_cap65_vol020_br010_nav,both_cap65_vol020_br015_nav,both_cap65_vol020_br020_nav,both_cap65_vol022_br010_nav,both_cap65_vol022_br015_nav,both_cap65_vol022_br020_nav,both_cap65_vol024_br010_nav,both_cap65_vol024_br015_nav,both_cap65_vol024_br020_nav,both_cap80_vol018_br010_nav,both_cap80_vol018_br015_nav,both_cap80_vol018_br020_nav,both_cap80_vol020_br010_nav,both_cap80_vol020_br015_nav,both_cap80_vol020_br020_nav,both_cap80_vol022_br010_nav,both_cap80_vol022_br015_nav,both_cap80_vol022_br020_nav,both_cap80_vol024_br010_nav,both_cap80_vol024_br015_nav,both_cap80_vol024_br020_nav,gold_only_cap50_vol018_br010_nav,gold_only_cap50_vol018_br015_nav,gold_only_cap50_vol018_br020_nav,gold_only_cap50_vol020_br010_nav,gold_only_cap50_vol020_br015_nav,gold_only_cap50_vol020_br020_nav,gold_only_cap50_vol022_br010_nav,gold_only_cap50_vol022_br015_nav,gold_only_cap50_vol022_br020_nav,gold_only_cap50_vol024_br010_nav,gold_only_cap50_vol024_br015_nav,gold_only_cap50_vol024_br020_nav,gold_only_cap65_vol018_br010_nav,gold_only_cap65_vol018_br015_nav,gold_only_cap65_vol018_br020_nav,gold_only_cap65_vol020_br010_nav,gold_only_cap65_vol020_br015_nav,gold_only_cap65_vol020_br020_nav,gold_only_cap65_vol022_br010_nav,gold_only_cap65_vol022_br015_nav,gold_only_cap65_vol022_br020_nav,gold_only_cap65_vol024_br010_nav,gold_only_cap65_vol024_br015_nav,gold_only_cap65_vol024_br020_nav,gold_only_cap80_vol018_br010_nav,gold_only_cap80_vol018_br015_nav,gold_only_cap80_vol018_br020_nav,gold_only_cap80_vol020_br010_nav,gold_only_cap80_vol020_br015_nav,gold_only_cap80_vol020_br020_nav,gold_only_cap80_vol022_br010_nav,gold_only_cap80_vol022_br015_nav,gold_only_cap80_vol022_br020_nav,gold_only_cap80_vol024_br010_nav,gold_only_cap80_vol024_br015_nav,gold_only_cap80_vol024_br020_nav,soymeal_only_cap50_vol018_br010_nav,soymeal_only_cap50_vol018_br015_nav,soymeal_only_cap50_vol018_br020_nav,soymeal_only_cap50_vol020_br010_nav,soymeal_only_cap50_vol020_br015_nav,soymeal_only_cap50_vol020_br020_nav,soymeal_only_cap50_vol022_br010_nav,soymeal_only_cap50_vol022_br015_nav,soymeal_only_cap50_vol022_br020_nav,soymeal_only_cap50_vol024_br010_nav,soymeal_only_cap50_vol024_br015_nav,soymeal_only_cap50_vol024_br020_nav,soymeal_only_cap65_vol018_br010_nav,soymeal_only_cap65_vol018_br015_nav,soymeal_only_cap65_vol018_br020_nav,soymeal_only_cap65_vol020_br010_nav,soymeal_only_cap65_vol020_br015_nav,soymeal_only_cap65_vol020_br020_nav,soymeal_only_cap65_vol022_br010_nav,soymeal_only_cap65_vol022_br015_nav,soymeal_only_cap65_vol022_br020_nav,soymeal_only_cap65_vol024_br010_nav,soymeal_only_cap65_vol024_br015_nav,soymeal_only_cap65_vol024_br020_nav,soymeal_only_cap80_vol018_br010_nav,soymeal_only_cap80_vol018_br015_nav,soymeal_only_cap80_vol018_br020_nav,soymeal_only_cap80_vol020_br010_nav,soymeal_only_cap80_vol020_br015_nav,soymeal_only_cap80_vol020_br020_nav,soymeal_only_cap80_vol022_br010_nav,soymeal_only_cap80_vol022_br015_nav,soymeal_only_cap80_vol022_br020_nav,soymeal_only_cap80_vol024_br010_nav,soymeal_only_cap80_vol024_br015_nav,soymeal_only_cap80_vol024_br020_nav
2021-10-13,4.462110976650101,4.476777561575525,4.476777561575525,4.476777561575525,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.472544631056665,4.472544631056665,4.472544631056665,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.46816857065617,4.46816857065617,4.46816857065617,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.476777561575525,4.476777561575525,4.476777561575525,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.472544631056665,4.472544631056665,4.472544631056665,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.46816857065617,4.46816857065617,4.46816857065617,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101,4.462110976650101
2021-10-14,4.433429917220458,4.448002229906559,4.448002229906559,4.448002229906559,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.443796507346534,4.443796507346534,4.443796507346534,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.43944857489917,4.43944857489917,4.43944857489917,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.448002229906559,4.448002229906559,4.448002229906559,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.443796507346534,4.443796507346534,4.443796507346534,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.43944857489917,4.43944857489917,4.43944857489917,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458,4.433429917220458
2021-10-15,4.45331820096126,4.467955884769692,4.467955884769692,4.467955884769692,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.463731295416874,4.463731295416874,4.463731295416874,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.459363858225821,4.459363858225821,4.459363858225821,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.467955884769692,4.467955884769692,4.467955884769692,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.463731295416874,4.463731295416874,4.463731295416874,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.459363858225821,4.459363858225821,4.459363858225821,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126,4.45331820096126
2021-10-18,4.521745890790157,4.536608490681891,4.536608490681891,4.536608490681891,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.532318988184123,4.532318988184123,4.532318988184123,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.527884442912314,4.527884442912314,4.527884442912314,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.536608490681891,4.536608490681891,4.536608490681891,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.532318988184123,4.532318988184123,4.532318988184123,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.527884442912314,4.527884442912314,4.527884442912314,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157,4.521745890790157
2021-10-19,4.5425328604484925,4.5574637853678714,4.5574637853678714,4.5574637853678714,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5531545635491995,4.5531545635491995,4.5531545635491995,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5486996321786926,4.5486996321786926,4.5486996321786926,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5574637853678714,4.5574637853678714,4.5574637853678714,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5531545635491995,4.5531545635491995,4.5531545635491995,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5486996321786926,4.5486996321786926,4.5486996321786926,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925,4.5425328604484925
2021-10-20,4.520783387108452,4.5356428233312265,4.5356428233312265,4.5356428233312265,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.531354233901563,4.531354233901563,4.531354233901563,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.5269206325718185,4.5269206325718185,4.5269206325718185,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.5356428233312265,4.5356428233312265,4.5356428233312265,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.531354233901563,4.531354233901563,4.531354233901563,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.5269206325718185,4.5269206325718185,4.5269206325718185,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452,4.520783387108452
2021-10-21,4.574958739956426,4.5899962460249695,4.5899962460249695,4.5899962460249695,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.5856562637667455,4.5856562637667455,4.5856562637667455,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.58116953184085,4.58116953184085,4.58116953184085,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.5899962460249695,4.5899962460249695,4.5899962460249695,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.5856562637667455,4.5856562637667455,4.5856562637667455,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.58116953184085,4.58116953184085,4.58116953184085,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426,4.574958739956426
2021-10-22,4.585516641961186,4.600588850969032,4.600588850969032,4.600588850969032,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.5962388530778835,4.5962388530778835,4.5962388530778835,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.591741766856203,4.591741766856203,4.591741766856203,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.600588850969032,4.600588850969032,4.600588850969032,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.5962388530778835,4.5962388530778835,4.5962388530778835,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.591741766856203,4.591741766856203,4.591741766856203,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186,4.585516641961186
2021-10-25,4.576383662757279,4.591425852427682,4.591425852427682,4.591425852427682,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.587084518432748,4.587084518432748,4.587084518432748,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.582596389063294,4.582596389063294,4.582596389063294,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.591425852427682,4.591425852427682,4.591425852427682,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.587084518432748,4.587084518432748,4.587084518432748,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.582596389063294,4.582596389063294,4.582596389063294,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279,4.576383662757279
2021-10-26,4.5916128929162054,4.60670513979017,4.60670513979017,4.60670513979017,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.6023493587603115,4.6023493587603115,4.6023493587603115,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.59784629385219,4.59784629385219,4.59784629385219,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.60670513979017,4.60670513979017,4.60670513979017,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.6023493587603115,4.6023493587603115,4.6023493587603115,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.59784629385219,4.59784629385219,4.59784629385219,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054,4.5916128929162054
2021-10-27,4.56422298999243,4.579225208550328,4.579225208550328,4.579225208550328,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.574895410638461,4.574895410638461,4.574895410638461,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.57041920742656,4.57041920742656,4.57041920742656,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.579225208550328,4.579225208550328,4.579225208550328,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.574895410638461,4.574895410638461,4.574895410638461,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.57041920742656,4.57041920742656,4.57041920742656,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243,4.56422298999243
2021-10-28,4.59978176676477,4.614900864042652,4.614900864042652,4.614900864042652,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.610537333704092,4.610537333704092,4.610537333704092,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.606026257456595,4.606026257456595,4.606026257456595,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.614900864042652,4.614900864042652,4.614900864042652,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.610537333704092,4.610537333704092,4.610537333704092,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.606026257456595,4.606026257456595,4.606026257456595,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477,4.59978176676477
2021-10-29,4.579501659774349,4.594554098039708,4.594554098039708,4.594554098039708,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.590209806192583,4.590209806192583,4.590209806192583,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.585718618955822,4.585718618955822,4.585718618955822,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.594554098039708,4.594554098039708,4.594554098039708,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.590209806192583,4.590209806192583,4.590209806192583,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.585718618955822,4.585718618955822,4.585718618955822,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349,4.579501659774349
