date,sh_close,sh_amount,sz_close,sz_amount,market_amount,market_amount_ma20,market_amount_ma60,market_amount_ratio_20_60,market_amount_ratio_5_20,market_breadth_proxy
2023-11-06,3058.41,372949630.0,1914.97,514754838.0,887704468.0,710345231.65,673407270.45,1.0548523350146137,1.041598342655673,-0.004559218872131454
2023-11-07,3057.27,326853455.0,1918.22,489682907.0,816536362.0,718560194.95,674068407.8666667,1.0660048543502338,1.0414980747048963,0.00151990452013262
2023-11-08,3052.37,335677834.0,1920.84,516342272.0,852020106.0,727743996.8,676673559.7833333,1.0754727834098012,1.0734876297642584,-0.0006496629056931269
2023-11-09,3053.28,315621764.0,1911.89,467089940.0,782711704.0,732952599.5,679208712.35,1.0791272051915397,1.0961070166720925,-0.011047029822778165
2023-11-10,3038.97,285546497.0,1903.8,392883742.0,678430239.0,733743093.0,680352794.7166667,1.0784744307628922,1.0950434606680515,-0.008377210696044468
2023-11-13,3046.53,290430588.0,1914.41,423998041.0,714428629.0,734997133.95,680560820.4666667,1.0799874336668482,1.0460250421225468,0.0035468230131545653
2023-11-14,3056.07,294844733.0,1921.72,444452183.0,739296916.0,740144586.55,682123728.75,1.0850591400863945,1.017878847579879,0.005508612520972012
2023-11-15,3072.83,304250107.0,1934.75,477666773.0,781916880.0,746187743.95,685059141.9333333,1.0892311309709017,0.9908456411869748,0.023489443974088475
2023-11-16,3050.93,271079460.0,1915.47,426727263.0,697806723.0,746164842.0,686427488.25,1.087026459127236,0.9681183523251555,0.03147564873396802
2023-11-17,3054.37,267606393.0,1923.96,417396484.0,685002877.0,748651729.85,687108257.9666667,1.0895688141857829,0.9666582953665234,0.0432951817563918
2023-11-20,3068.32,287556998.0,1936.49,463814124.0,751371122.0,753114701.15,688659284.7333333,1.0935955091952698,0.9707404496070101,0.0669143103854164
2023-11-21,3067.93,330733102.0,1929.0,530720034.0,861453136.0,760574899.2,693228594.2166667,1.0971487696052602,0.9933408904168054,0.05340509090589918
2023-11-22,3043.61,289056490.0,1905.8,482185378.0,771241868.0,760510130.25,694484756.1666666,1.0950710199137736,0.9906181590932202,0.03606810324907661
2023-11-23,3061.86,276592059.0,1921.43,448452443.0,725044502.0,760385862.65,696416682.7166667,1.0918547494924942,0.997944252087286,0.03861470826455948
2023-11-24,3040.97,287788413.0,1900.59,448224234.0,736012647.0,757229165.25,697566658.2333333,1.0855294706426604,1.0155771730558023,0.015135614310489931
2023-11-27,3031.7,310517868.0,1893.39,416126766.0,726644634.0,750969521.25,698329565.5666667,1.0753798181817178,1.0174572146792036,0.004027654634814248
2023-11-28,3038.55,268920746.0,1904.81,384726645.0,653647391.0,744946233.6,692309355.5833334,1.0760308633592208,0.9698930953827162,0.01135828089602664
2023-11-29,3021.69,277956448.0,1889.85,387062917.0,665019365.0,743807476.2,688283041.3,1.0806709326952584,0.9428161590721047,0.004497287336852285
2023-11-30,3029.67,282945357.0,1883.21,383679951.0,666625308.0,743545733.65,685671093.3833333,1.08440583367908,0.9274343699275425,0.011413567543581804
2023-12-01,3031.64,286089700.0,1887.98,417748049.0,703837749.0,744837631.3,685478742.4166666,1.086594791654753,0.9171863244982101,0.003599910606660428
2023-12-04,3022.91,288162053.0,1881.64,416813218.0,704975271.0,735701171.45,686357585.2333333,1.0718919514816638,0.9226857902945914,-0.01450615542764866
2023-12-05,2972.3,293943278.0,1845.03,403217089.0,697160367.0,729732371.7,684934305.3,1.0654049097166751,0.9421585757506281,-0.03297396702502975
2023-12-06,2968.93,294104187.0,1855.16,402669613.0,696773800.0,721970056.4,685205189.0,1.0536552670502324,0.9610848716633839,-0.03076475462990036
2023-12-07,2966.21,296243687.0,1850.2,393251788.0,689495475.0,717309244.95,686015534.6333333,1.0456166205236048,0.9737063021524074,-0.030391687172491466
2023-12-08,2969.56,369138705.0,1847.78,436426899.0,805565604.0,723666013.2,688479501.5333333,1.0511075661487406,0.9932677371727645,-0.026132667596549863
2023-12-11,2991.44,360216344.0,1865.36,421472939.0,781689283.0,727029045.9,691982124.4166666,1.050647148599218,1.0097765831228944,-0.02185216944734164
2023-12-12,3003.44,287638762.0,1868.1,376206631.0,663845393.0,723256469.75,691637021.0833334,1.0457168250148612,1.0058311835792604,-0.022561775940561635
2023-12-13,2968.76,282754098.0,1845.43,367340980.0,650095078.0,716665379.65,692831296.1,1.0344009915316525,1.0020550552486842,-0.04001698699221706
2023-12-14,2958.99,271457650.0,1835.27,366225612.0,637683262.0,713659206.6,693349112.05,1.029292738963709,0.9917558933653642,-0.03600234651724726
2023-12-15,2942.56,289327642.0,1828.2,359457507.0,648785149.0,711848320.2,694169410.2666667,1.0254677167732615,0.9502300051926146,-0.0431894557618705
2023-12-18,2930.8,293086999.0,1805.44,353528303.0,646615302.0,706610529.2,694542337.3,1.0173757469514595,0.9190421172116323,-0.05624665113818578
2023-12-19,2932.39,265926980.0,1807.54,317948961.0,583875941.0,692731669.45,694360490.9166666,0.9976542134986449,0.9143669538060845,-0.05357244648980286
2023-12-20,2902.11,265562454.0,1785.34,324051149.0,589613603.0,683650256.2,694678200.45,0.9841251039073109,0.9088194522935072,-0.05484894845500449
2023-12-21,2918.71,282541827.0,1801.5,361685200.0,644227027.0,679609382.45,696699299.1,0.9754701681599554,0.9161489238942451,-0.054584840726441264
2023-12-22,2914.78,296628367.0,1785.64,396024291.0,692652658.0,677441383.0,699481729.6333333,0.9684904612949836,0.9320317920406702,-0.05098892335532629
2023-12-25,2918.81,229814178.0,1788.0,312079626.0,541893804.0,668203841.5,697622936.2833333,0.9578295189947926,0.9135724290803857,-0.046449300205040955
2023-12-26,2898.88,228140855.0,1766.62,313615981.0,541756836.0,662609313.75,696605766.4666667,0.9511969978527396,0.908572779022456,-0.05925696084324139
2023-12-27,2914.61,247900882.0,1776.51,328074139.0,575975021.0,658157096.55,697235243.9,0.9439527079391231,0.9105745001329958,-0.04770506833288263
2023-12-28,2954.7,339213116.0,1817.38,410934104.0,750147220.0,662333192.15,699974336.55,0.9462249650672568,0.9368171717105752,-0.029850770379699576
2023-12-29,2974.93,290672687.0,1837.85,394147518.0,684820205.0,661382314.95,701573147.35,0.9427132686708295,0.9357955349120421,-0.022629117472475424
2024-01-02,2962.28,304141793.0,1823.85,385969543.0,690111336.0,660639118.2,702228507.1,0.9407751344761663,0.9817192257205335,-0.0253847012702359
2024-01-03,2967.25,285455945.0,1812.71,366813901.0,652269846.0,658394592.15,702229052.9333333,0.9375781155732177,1.0186364432458834,-0.009608175650855644
2024-01-04,2954.35,264980924.0,1797.5,330572265.0,595553189.0,653333561.6,701015871.6,0.9319811263457277,1.0325205972091303,-0.017995868631321632
2024-01-05,2929.18,301040239.0,1773.42,365840004.0,666880243.0,652202800.0,700821548.15,0.9306260655393063,1.0087766624123662,-0.026991080283366553
2024-01-08,2887.54,270275055.0,1740.08,338193163.0,608468218.0,642347930.7,699919012.3,0.9177460812061443,1.000480480570185,-0.042953206556657686
2024-01-09,2893.25,262955975.0,1746.03,349254805.0,612210780.0,633874005.55,698633395.1333333,0.9073056197507219,0.9892761806124203,-0.04839761132225989
2024-01-10,2877.7,244046526.0,1732.74,340941630.0,584988156.0,629931143.7,697777400.0,0.9027680513871617,0.9741066517140355,-0.05716198779074855
2024-01-11,2886.65,267050764.0,1760.77,379854423.0,646905187.0,629771649.15,697541590.9166666,0.9028445864029304,0.9906614844317972,-0.0367667495565972
2024-01-12,2881.98,261602931.0,1749.42,372243759.0,633846690.0,629579820.55,696467956.3833333,0.9039609285390893,0.9804694910023353,-0.03640181530311076
2024-01-15,2886.29,244611236.0,1743.58,321736818.0,566348054.0,625457965.8,695319338.6166667,0.899526204814531,0.9734623375069341,-0.03270438448460333
2024-01-16,2893.99,286286714.0,1743.02,367278110.0,653564824.0,625805441.9,695176890.75,0.9002103640482672,0.9861380884230372,-0.02356650013640904
2024-01-17,2833.62,261251308.0,1698.7,335603510.0,596854818.0,626454385.75,693253651.4666667,0.9036438314095507,0.9889050642662853,-0.046948428979327717
2024-01-18,2845.78,390396855.0,1702.45,443596679.0,833993534.0,638673382.3,694277922.9166666,0.9199102567123673,1.0285720404289973,-0.03291907340391492
2024-01-19,2832.28,266664388.0,1686.58,334078648.0,600743036.0,636499182.75,692164809.2833333,0.91957749688117,1.0216837206143294,-0.046701841148968415
2024-01-22,2756.34,350165758.0,1611.26,419979420.0,770145178.0,640373808.75,691681452.3333334,0.9258218600336166,1.0791513777693988,-0.07600715487138343
2024-01-23,2770.98,308749417.0,1626.6,378235429.0,686984846.0,647628360.85,688933907.8666667,0.9400442530916031,1.0773837660293686,-0.07045790461769741
2024-01-24,2820.77,369070600.0,1646.86,408086012.0,777156612.0,659398349.65,688984632.3333334,0.9570581384621951,1.1128396690551228,-0.04736767949877224
2024-01-25,2906.11,442009045.0,1689.98,434981714.0,876990759.0,674449136.55,692137903.1,0.9744432916175024,1.1007562260330097,-0.025812100972318897
2024-01-26,2910.22,421109084.0,1678.04,411948466.0,833057550.0,678594653.05,694824526.2833333,0.9766417669218613,1.1625010386603725,-0.04586239680986898
2024-01-29,2883.36,410581311.0,1637.41,394325662.0,804906973.0,684598991.45,696939645.9,0.9822930801503426,1.1624605907093613,-0.06992138781117424
2024-01-30,2830.53,335661226.0,1593.12,338726319.0,674387545.0,683812801.9,693384363.85,0.9861958785790118,1.160112658896976,-0.08549149538072898
2024-01-31,2788.55,377103965.0,1544.9,431254597.0,808358562.0,691617237.7,693248067.1833333,0.9976475527873315,1.1560444624817365,-0.10398211856952355
2024-02-01,2770.74,352889185.0,1537.75,397246425.0,750135610.0,699346358.75,691549992.25,1.0112737569045935,1.1069897459446807,-0.10332764658360855
2024-02-02,2730.15,426230199.0,1491.7,468595116.0,894825315.0,710743612.35,693418552.4333333,1.0249849962275597,1.1066195845214055,-0.11340212079816503
2024-02-05,2702.19,478990292.0,1433.1,537044651.0,1016034943.0,731121948.6,699045297.5,1.0458863699029461,1.1335296342654484,-0.12030338160292964
2024-02-06,2789.49,502849313.0,1506.79,592075926.0,1094925239.0,755257671.55,705386907.6666666,1.0706998717176361,1.208668204490481,-0.08644109690652196
2024-02-07,2829.7,547117439.0,1528.91,616780240.0,1163897679.0,784203147.7,712463587.05,1.1006922486341264,1.2547306907475193,-0.06715724272638679
2024-02-08,2865.9,531108893.0,1577.33,626414268.0,1157523161.0,809734046.4,718723691.7333333,1.126627737075396,1.3157916134771037,-0.05568497822408158
2024-02-19,2910.54,458967704.0,1604.17,557365101.0,1016332805.0,828858352.15,724032459.7666667,1.1447806530899394,1.3147515043713855,-0.03655883202464516
2024-02-20,2922.73,350138735.0,1612.46,441775863.0,791914598.0,840136679.35,725814321.7833333,1.157509095832906,1.2437484543686825,-0.031288196366611565
2024-02-21,2950.96,444245463.0,1629.01,543634896.0,987880359.0,856852456.1,729756142.4,1.1741627186336652,1.1944993716404193,-0.022861918696597205
2024-02-22,2988.36,354132536.0,1650.1,458089490.0,812222026.0,867620816.5,728935623.9,1.1902571201802392,1.098607331305311,0.01299923946305337
2024-02-23,3004.88,380083270.0,1669.85,520275041.0,900358311.0,870939055.35,731087564.6166667,1.1912923943750324,1.0353670721972865,0.01837923491153659
2024-02-26,2977.02,409026558.0,1677.15,558701304.0,967727862.0,889288296.65,735132287.2833333,1.2096983250951296,1.0030724957927513,0.022756254025208644
2024-02-27,3015.48,372984687.0,1716.58,533396102.0,906380789.0,896100077.2,737971756.3166667,1.2142742178543209,1.0209951909152675,0.0796904857826557
2024-02-28,2957.85,544109093.0,1651.49,766864112.0,1310973205.0,927299495.15,747710565.8333334,1.2401850896897684,1.056328018858191,0.041370045740894645
2024-02-29,3015.17,409696374.0,1706.98,565455992.0,975152366.0,937199282.85,753068982.0833334,1.2445065527161643,1.079939480450916,0.052711593850705674
2024-03-01,3027.02,379132184.0,1725.39,539671125.0,918803309.0,939289910.35,757298714.4833333,1.2403162614515066,1.0814632362243601,0.031279177882419296
2024-03-04,3039.31,387760002.0,1728.52,530099408.0,917859410.0,943530003.35,761485949.5166667,1.239064232175106,1.0660326775288442,0.037220093402780874
2024-03-05,3047.79,383509955.0,1718.31,511035319.0,894545274.0,948011918.4,764664408.2666667,1.2397751329226159,1.0584958831462725,0.0532172569567696
2024-03-06,3039.93,340982739.0,1722.05,466361056.0,807343795.0,954659730.9,766370550.3333334,1.245689478131395,0.9456152821581216,0.07745416193996613
2024-03-07,3027.4,377154391.0,1701.44,511178101.0,888332492.0,958658427.4,769556752.4166666,1.2457280433047864,0.9235582045643216,0.09349039057901187
2024-03-08,3046.02,319204392.0,1719.71,435687361.0,754891753.0,958896234.55,770525384.9666667,1.244470660225532,0.8891416131174128,0.10884062328988486
2024-03-11,3068.46,361608821.0,1756.18,492214428.0,853823249.0,956846131.25,773264181.2,1.2374116822081502,0.8776618153881468,0.1506086671174367
2024-03-12,3055.94,415743914.0,1770.57,565737507.0,981481421.0,955118455.15,776196111.4833333,1.2305117753356698,0.8974536481607216,0.1831974272400363
2024-03-13,3043.83,365047453.0,1768.56,527631404.0,892678857.0,945006136.05,778045937.7166667,1.214589126733714,0.9251173310410591,0.13245244334688622
2024-03-14,3038.23,364072290.0,1758.09,509058042.0,873130332.0,930467768.7,781534020.0333333,1.1905659188838824,0.9363044607307524,0.11179548193773992
2024-03-15,3054.64,360268463.0,1774.68,476506835.0,836775298.0,914430375.55,784645357.0333333,1.1654059599707198,0.9706346761131496,0.09548682108544448
2024-03-18,3084.93,406653508.0,1803.45,562355130.0,969008638.0,912064167.2,790167446.6333333,1.1542669482095627,0.9984110131149553,0.09207147592982845
2024-03-19,3062.76,384123680.0,1795.72,534551978.0,918675658.0,918402220.2,794665621.7833333,1.1557090114694852,0.977843625426375,0.0807815589651002
2024-03-20,3079.69,349187729.0,1806.61,511389022.0,860576751.0,912037039.8,798231645.9333333,1.1425718893086474,0.9776284257002608,0.07632318197470211
2024-03-21,3077.11,366877968.0,1804.31,558907398.0,925785366.0,917715206.8,803930136.35,1.1415360182498027,0.9830548034022183,0.06157675294272236
2024-03-22,3048.03,394740486.0,1782.3,565281972.0,960022458.0,920698414.15,810103617.2666667,1.1365193223756809,1.0066420881756877,0.04085067620482796
2024-03-25,3026.31,387485389.0,1749.15,527558320.0,915043709.0,918064206.5,814617228.6333333,1.126988448354103,0.9977742100328796,0.029743397883651435
2024-03-26,3031.48,345928787.0,1752.29,482461755.0,828390542.0,914164694.15,816879526.7,1.1190936536786629,0.9822778881598969,0.013054473301635339
2024-03-27,2993.14,343198010.0,1703.25,467138891.0,810336901.0,889132878.95,821353578.3166667,1.0825214650823638,0.9986311565134817,0.021636179054585036
2024-03-28,3010.66,353200026.0,1732.61,479356183.0,832556209.0,882003071.1,826200234.5333333,1.0675415404574244,0.9855634206759396,0.006759525886594342
2024-03-29,3041.17,334822785.0,1747.61,449735061.0,784557846.0,875290797.95,829676614.95,1.0549782676504011,0.9530284602028357,0.008776406119765823
2024-04-01,3077.38,375393640.0,1789.25,516525374.0,891919014.0,873993778.15,832039478.1833333,1.050423448726579,0.9491510387590281,0.023829986260952785
2024-04-02,3074.96,367304262.0,1779.69,530210533.0,897514795.0,874142254.2,835584388.0166667,1.0461447900850014,0.9648051549365315,0.022317900403262536
2024-04-03,3069.3,363211380.0,1767.96,493309544.0,856520924.0,876601110.65,838357881.15,1.0456168306637026,0.972635954074695,0.018160746020251306
2024-04-08,3047.05,402936740.0,1736.49,479967967.0,882904707.0,876329721.4,842201795.5,1.0405222668514247,0.9844279340677855,0.013545457793864624
2024-04-09,3048.54,333489965.0,1750.8,412613076.0,746103041.0,875890285.8,844710959.7,1.0369112366093525,0.9761410876010427,0.009452969307553793
2024-04-10,3027.33,348991721.0,1720.28,443294887.0,792286608.0,872813453.75,846801065.7833333,1.0307184166597665,0.9567519971331561,-0.016923106969676027
2024-04-11,3034.25,340894392.0,1721.59,418336786.0,759231178.0,861700941.6,849313781.7833333,1.01458490381571,0.9369947885873355,-0.017380530134968653
2024-04-12,3019.47,334229771.0,1707.71,415612902.0,749842673.0,854559132.4,851607646.6666666,1.003465781155073,0.9198586868907938,-0.02120479894700339
2024-04-15,3057.38,461239244.0,1702.68,544917369.0,1006156613.0,861210446.45,858627120.95,1.0030086698136693,0.941377367102187,-0.012607072936823727
2024-04-16,3007.07,448070473.0,1638.44,534854125.0,982924598.0,868517911.45,864227444.4666667,1.0049645113804284,0.9879915229006759,-0.046170899731701576
2024-04-17,3071.38,413358368.0,1700.75,508600428.0,921958796.0,866165419.35,869029312.9,0.9967044914279785,1.0206165610529692,-0.030669364179045422
2024-04-18,3074.22,416321349.0,1698.92,483751481.0,900072830.0,865235277.95,874591392.5,0.9893023020461524,1.0542694284972434,-0.02508211550299838
2024-04-19,3065.26,375543855.0,1686.56,439773631.0,815317486.0,862972314.7,877287270.2,0.9836827046439002,1.0722082839026679,-0.03556798012652573
2024-04-22,3044.6,357216399.0,1678.26,416965980.0,774182379.0,855392165.35,880242729.55,0.9717685095647378,1.027471671359516,-0.04021280442984665
2024-04-23,3021.98,325595128.0,1675.05,396459070.0,722054198.0,843493752.35,878377073.95,0.960286621048598,0.9801105645379591,-0.03436077925598624
2024-04-24,3044.82,305264093.0,1694.82,419821151.0,725085244.0,833995829.1,880449444.0833334,0.9472387480104575,0.9440603896660422,-0.012472220716758964
2024-04-25,3052.9,292280148.0,1698.34,421472888.0,713753036.0,828263953.8,879509575.05,0.9417338677102103,0.9056031777776975,-0.0118612135698693
2024-04-26,3088.64,439382563.0,1728.49,542141711.0,981524274.0,836823322.45,884418565.5166667,0.9461847083243192,0.9360635694361914,0.023362510644613255
2024-04-29,3113.04,506925445.0,1768.44,583038158.0,1089963603.0,849693692.15,889632015.3666667,0.95510691777408,0.9962131987329947,0.027342808143545505
2024-04-30,3104.82,440213213.0,1756.08,526973891.0,967187104.0,858825155.05,891135287.7833333,0.9637427300026423,1.0427065939258204,0.012888032007259631
2024-05-06,3140.72,450656899.0,1792.41,527113641.0,977770540.0,863117731.35,893547170.95,0.9659453461559863,1.096072617950163,0.011174273311484906
2024-05-07,3147.74,379102564.0,1796.77,497701957.0,876804521.0,862082217.65,894745463.4166666,0.9634943711902835,1.1352165586569676,0.016632888801805912
2024-05-08,3128.48,334000320.0,1772.82,463496548.0,797496868.0,859131014.85,896797285.4666667,0.9579991250786779,1.096275784391792,0.011015100158045299
2024-05-09,3154.32,360881462.0,1796.61,453844910.0,814726372.0,855722098.1,896903415.6333333,0.9540850031168029,1.0363143396308185,0.03491305314396298
2024-05-10,3154.55,384287495.0,1783.77,472813779.0,857101274.0,861272009.75,898686176.7,0.9583679287386105,1.0040729353912456,0.02680270716944011
2024-05-13,3148.02,397030565.0,1766.79,449470772.0,846501337.0,863982746.2,897880777.0666667,0.9622466236804735,0.970535671097641,0.03345155487371054
2024-05-14,3145.77,343526194.0,1773.0,429648085.0,773174279.0,864679901.25,893833099.3333334,0.9673840696824975,0.9457835492854298,0.033307829114512355
2024-05-15,3119.9,321027962.0,1759.58,419362259.0,740390221.0,864207278.65,887924182.3666667,0.9732894945450727,0.9330848241172703,0.03181740684351575
2024-05-16,3122.4,367417361.0,1764.71,460033335.0,827450696.0,855271982.8,882316732.65,0.9693480256587991,0.9458085587601456,0.02884868892662118
2024-05-17,3154.03,383915244.0,1785.59,485312038.0,869227282.0,849587117.0,877511801.3333334,0.968177425886577,0.9549918387003978,0.06934126630902859
2024-05-20,3171.15,426867280.0,1793.98,526111086.0,952978366.0,851138095.5,876455894.0166667,0.9711134368660139,0.9782715322016743,0.04365038100704044
2024-05-21,3157.97,335783572.0,1780.5,445115486.0,780899058.0,845179406.9,876272301.6833333,0.9645168576895523,0.9869965096046166,0.03763071200738144
2024-05-22,3158.54,354098082.0,1784.69,439497774.0,793595856.0,844093325.4,873034226.6333333,0.9668502100485366,1.0008730387716913,0.04430743575991114
2024-05-23,3116.39,353943727.0,1754.06,469398437.0,823342164.0,846551314.65,873219562.2666667,0.9694598600752343,0.9969963197670407,0.03437263932778589
2024-05-24,3088.87,306532279.0,1734.8,414778015.0,721310294.0,846514119.45,870235428.65,0.9727415037137721,0.9620928096617586,0.028902535800288898
2024-05-27,3124.04,319396765.0,1747.83,412785603.0,732182368.0,846868975.65,866309670.4166666,0.977559185323054,0.9095455969547065,0.0286478080865038
2024-05-28,3109.57,310066974.0,1728.93,408127396.0,718194370.0,847091042.35,863173230.1,0.9813685281364242,0.8945024472197454,0.018287191828554428
2024-05-29,3111.02,289970346.0,1734.14,402079742.0,692050088.0,832617333.05,852857844.8166667,0.976267426172274,0.8856599875224036,0.005257328303817421
2024-05-30,3091.68,302380762.0,1726.12,396330055.0,698710817.0,813054693.75,848250485.6666666,0.9585077845384254,0.8763120032107926,-0.015396078080520403
2024-05-31,3086.81,276072816.0,1729.65,397055459.0,673128275.0,798351752.3,844155901.7666667,0.9457397035656484,0.8803803355790544,-0.010425612751789104
2024-06-03,3078.49,357563362.0,1719.12,447810013.0,805373375.0,789731894.05,842281134.5166667,0.9376108067565571,0.9085252734576448,-0.030351505156762437
2024-06-04,3091.2,309287598.0,1726.92,416040950.0,725328548.0,782158095.4,839460855.75,0.9317386153773615,0.9191469407886667,-0.02841870429365867
2024-06-05,3065.4,290542344.0,1706.33,392500752.0,683043096.0,776435406.8,837389177.4333333,0.927209746344989,0.9236013915897068,-0.028834181998025565
2024-06-06,3048.79,369867104.0,1677.68,496220242.0,866087346.0,779003455.5,837018425.0,0.9306885395025802,0.9635286245530653,-0.04982629911452652
2024-06-07,3051.28,316342484.0,1679.31,391479032.0,707821516.0,771539467.6,836233921.05,0.9226359373597669,0.981843195340899,-0.045649101023675476
2024-06-11,3028.05,310481942.0,1684.15,353310457.0,663792399.0,762404020.7,833066740.2166667,0.9151776008987126,0.9564673863215895,-0.042441881032053264
2024-06-12,3037.47,279452106.0,1693.91,357645136.0,637097242.0,755600168.85,827327003.9,0.9133029204753605,0.9417259936336235,-0.03951759609701655
2024-06-13,3028.92,297862463.0,1683.46,376378158.0,674240621.0,752292688.85,823686366.6333333,0.9133241963501936,0.9435261505532574,-0.0362107572750513
2024-06-14,3032.63,348746753.0,1689.63,391253119.0,739999872.0,747920147.65,821467525.6333333,0.9104683074031077,0.9153254289926736,-0.03564777716379108
2024-06-17,3015.89,295763448.0,1690.43,356739415.0,652502863.0,737083926.7,818396318.3833333,0.9006442357365947,0.9137719261026994,-0.048545621960039365
2024-06-18,3030.25,273625999.0,1702.47,385297076.0,658923075.0,722381162.15,813228225.6666666,0.8882883541797971,0.9310219726637151,-0.04772065900456196
2024-06-19,3018.05,261296248.0,1687.64,362221831.0,623518079.0,714512113.2,808308932.6833333,0.8839591946955763,0.9374745223003729,-0.0482304166873781
2024-06-20,3005.44,295515907.0,1655.85,385582222.0,681098129.0,708887226.85,805317622.3166667,0.8802579345162419,0.9468479303577961,-0.06033178574583958
2024-06-21,2998.14,255001251.0,1654.32,324085654.0,579086905.0,696674463.9,799539314.6333333,0.8713448496519437,0.9172516624518122,-0.04740345491864112
2024-06-24,2963.1,298653884.0,1616.49,375049833.0,673703717.0,694294135.05,794767335.6166667,0.8735816180861173,0.9265035501901149,-0.054457609320965605
2024-06-25,2950.0,273209938.0,1609.03,346272265.0,619482203.0,688659126.8,789841310.5166667,0.871895553740435,0.9226303433346149,-0.06756133580961726
2024-06-26,2972.53,282388409.0,1641.47,370219588.0,652607997.0,685379808.15,786911601.4333333,0.8709743342220441,0.9355335283814927,-0.04732830136536764
2024-06-27,2945.85,270548519.0,1614.03,349067599.0,619616118.0,681758109.65,783732921.7166667,0.869885761793311,0.9224670438065834,-0.06117695463933914
2024-06-28,2967.4,315201432.0,1618.07,369911657.0,685113089.0,681078223.25,781275536.3833333,0.8717516311887034,0.9545227003409406,-0.05139762391619013
2024-07-01,2994.73,297782235.0,1630.49,347581999.0,645364234.0,679690021.2,778955642.85,0.8725657583186478,0.9481332785528321,-0.04357983290425038
2024-07-02,2997.01,281364683.0,1620.74,369677934.0,651042617.0,671973483.3,774941036.2333333,0.8671285322121849,0.9684144198729874,-0.04184723736983814
2024-07-03,2982.38,246284642.0,1608.06,343111173.0,589395815.0,665176846.65,769805719.9,0.8640840532289217,0.9593033458901438,-0.05201544845467171
2024-07-04,2957.57,274268789.0,1582.59,351894022.0,626162811.0,662332832.4,765966418.0166667,0.8647021812196318,0.9653993912441899,-0.05384734877008995
2024-07-05,2949.93,272324556.0,1590.88,316598746.0,588923302.0,648474630.2,761066727.9333333,0.8520601497859779,0.9563639453539255,-0.04208204668503579
2024-07-08,2922.45,277533424.0,1560.97,330661093.0,608194517.0,643493280.25,758768252.5333333,0.848076178861649,0.9522147801791283,-0.05634552200525084
2024-07-09,2959.37,315062031.0,1588.07,397097608.0,712159639.0,645911642.25,757432803.05,0.8527642843682884,0.9675738536357059,-0.0398654068688189
2024-07-10,2939.36,301549456.0,1582.58,355476260.0,657025716.0,646908065.95,755729378.6833333,0.8560049194819886,0.9869921718511229,-0.049011794101915196
2024-07-11,2970.39,328372424.0,1619.82,424460595.0,752833019.0,650837685.85,755779217.7833333,0.8611478994604772,1.0199582062200894,-0.028563407675083252
2024-07-12,2971.3,303713014.0,1617.48,367087706.0,670800720.0,647377728.25,750189952.9,0.8629517440848681,1.0507045462294988,-0.0314625135247566
2024-07-15,2974.01,268992597.0,1604.01,331747166.0,600739763.0,644789573.25,743820205.65,0.8668621373179015,1.0526097188250398,-0.032504767569177695
2024-07-16,2976.3,260783630.0,1611.8,324180990.0,584964620.0,641091650.5,738203636.05,0.8684482427238784,1.019000586094827,-0.03553086253442467
2024-07-17,2962.85,282307991.0,1599.29,338065443.0,620373434.0,640934418.25,733541979.45,0.8737528815059283,1.0078134249112,-0.03532058388933279
2024-07-18,2977.13,278022665.0,1604.59,341377266.0,619399931.0,637849508.35,730276686.8666667,0.8734353975980861,0.9708492136364598,-0.020188248082938343
2024-07-19,2982.31,280932413.0,1610.07,316715699.0,597648112.0,638777568.7,727334449.0833334,0.8782446225461444,0.9465347589310238,-0.016014045263506083
2024-07-22,2964.22,278749559.0,1608.49,317575267.0,596324826.0,634908624.15,725238959.55,0.875447486362221,0.9509119291114925,-0.002285505953943223
2024-07-23,2915.37,296295994.0,1566.95,352166643.0,648462637.0,636357645.85,723961916.1,0.8789932615213708,0.9687033573339127,-0.01894569271496027
2024-07-24,2901.95,306118853.0,1546.29,343821048.0,649939901.0,636224241.05,722898363.85,0.8801019242340065,0.9782008311611786,-0.04086434733870875
2024-07-25,2886.74,274639500.0,1547.41,309776286.0,584415786.0,634464224.45,716279889.05,0.8857769625383287,0.9698864469993362,-0.030670540392805035
2024-07-26,2890.9,278387536.0,1569.59,329136783.0,607524319.0,630584785.95,708239234.3166667,0.8903556247606216,0.9789857090668045,-0.0278708825887396
2024-07-29,2891.85,256899727.0,1562.19,324846418.0,581746145.0,627403881.5,701815218.3333334,0.8939730360791478,0.9793018113484527,-0.038121464658808835
2024-07-30,2879.3,262478837.0,1559.51,342191575.0,604670412.0,625085271.25,695596882.8666667,0.8986315014436566,0.9689227061595078,-0.03852742538158388
2024-07-31,2938.75,412723417.0,1610.78,490100422.0,902823839.0,640756672.45,696030538.1666666,0.9205870106471807,1.0241580437872193,-0.006468888327787248
2024-08-01,2932.39,346621137.0,1602.19,428500083.0,775121220.0,648204592.9,695657610.7,0.9317868200245076,1.0712315133304264,0.001935507803015657
2024-08-02,2905.34,312205039.0,1581.8,419216271.0,731421310.0,655329493.3,694269193.0,0.9439126781187883,1.0973969469595977,-0.010411572925296986
2024-08-05,2860.7,355540572.0,1548.83,457625392.0,813165964.0,665578065.65,693536937.8333334,0.9596865420453606,1.1500387234853884,-0.014453373588941776
