date,hs300_benchmark,base_pool,plus_sh_dividend,plus_soymeal,plus_coal,plus_reits
2023-05-08,0.9879581151832463,1.0,1.0,1.0,1.0,1.0
2023-05-09,0.9787958115183247,1.0,1.0,1.0,1.0,1.0
2023-05-10,0.9706806282722515,1.0,1.0,1.0,1.0,1.0
2023-05-11,0.9693717277486914,1.0,1.0,1.0,1.0,1.0
2023-05-12,0.9560209424083772,1.0,1.0,1.0,1.0,1.0
2023-05-15,0.9725130890052359,1.0,1.0,1.0,1.0,1.0
2023-05-16,0.9680628272251314,0.9895935766423358,0.9936764444444444,0.9895935766423358,0.9895935766423358,0.9895935766423358
2023-05-17,0.9609947643979062,1.0002097806073358,1.0043364487719086,1.0002097806073358,1.0002097806073358,1.0002097806073358
2023-05-18,0.9607329842931941,1.0179126085826868,1.0221123151218539,1.0179126085826868,1.0179126085826868,
2023-05-19,0.9591623036649218,1.0205680327789897,1.0247786950743458,1.0205680327789897,1.0205680327789897,1.0205680327789897
2023-05-22,0.9643979057591627,1.02764916396913,1.0318890416143238,1.02764916396913,1.02764916396913,1.02764916396913
2023-05-23,0.9494764397905763,1.011716618791314,1.015890761899373,1.011716618791314,1.011716618791314,1.011716618791314
2023-05-24,0.9356020942408381,0.9958614389897487,0.9999701667549473,0.9958614389897487,0.9958614389897487,0.9958614389897487
2023-05-25,0.9332460732984298,1.0107049021725225,1.0148748711374735,1.0107049021725225,1.0107049021725225,1.0107049021725225
2023-05-26,0.93455497382199,1.014753119404188,1.0189397905145263,1.014753119404188,1.014753119404188,1.014753119404188
2023-05-29,0.9303664921465974,1.051187074489179,1.055524064908,1.051187074489179,1.051187074489179,1.051187074489179
2023-05-30,0.9314136125654455,1.0525364802330675,1.056879038033684,1.0525364802330675,1.0525364802330675,1.0525364802330675
2023-05-31,0.9219895287958121,1.0484882630014019,1.0528141186566315,1.0484882630014019,1.0484882630014019,1.0484882630014019
2023-06-01,0.9240837696335085,1.0471388572575133,1.0514591455309472,1.0471388572575133,1.0471388572575133,1.0471388572575133
2023-06-02,0.9379581151832467,1.0606329146963989,1.0650088767877892,1.0606329146963989,1.0606329146963989,1.0606329146963989
2023-06-05,0.93324607329843,1.066030537671953,1.0704287692905259,1.066030537671953,1.066030537671953,1.066030537671953
2023-06-06,0.9235602094240842,1.0673799434158415,1.07178374241621,1.0673799434158415,1.0673799434158415,1.0673799434158415
2023-06-07,0.9204188481675398,1.0714281606475071,1.0758486617932628,1.0714281606475071,1.0714281606475071,1.0714281606475071
2023-06-08,0.9287958115183251,1.047138857257513,1.051459145530947,1.047138857257513,1.047138857257513,1.047138857257513
2023-06-09,0.9329842931937178,1.0646811319280642,1.0690737961648415,1.0646811319280642,1.0646811319280642,1.0646811319280642
2023-06-12,0.9340314136125658,1.0768257836230613,1.0812685542959994,1.0768257836230613,1.0768257836230613,1.0768257836230613
2023-06-13,0.941623036649215,1.101115087013055,1.1056580705583152,1.101115087013055,1.101115087013055,1.101115087013055
2023-06-14,0.941623036649215,1.1024644927569436,1.1070130436839993,1.1024644927569436,1.1024644927569436,1.1024644927569436
2023-06-15,0.9586387434554978,1.1092115214763865,1.1137879093124206,1.1092115214763865,1.1092115214763865,1.1092115214763865
2023-06-16,0.9683246073298433,1.120006767427495,1.124627694317894,1.120006767427495,1.120006767427495,1.120006767427495
2023-06-19,0.960471204188482,1.1146091444519408,1.1192078018151572,1.1146091444519408,1.1146091444519408,1.1146091444519408
2023-06-20,0.9586387434554977,1.1132597387080523,1.1178528286894729,1.1132597387080523,1.1132597387080523,1.1132597387080523
2023-06-21,0.9442408376963355,1.1173079559397179,1.1219177480665254,1.1173079559397179,1.1173079559397179,1.1173079559397179
2023-06-26,0.9327225130890054,1.1092115214763865,1.11378790931242,1.1092115214763865,1.1092115214763865,1.1092115214763865
2023-06-27,0.9395287958115188,1.0943680582936126,1.098883204929894,1.0943680582936126,1.0943680582936126,1.0943680582936126
2023-06-28,0.9416230366492149,1.1092115214763865,1.11378790931242,1.08924583979761,1.1092115214763865,1.1092115214763865
2023-06-29,0.9369109947643982,1.1173079559397179,1.1219177480665254,1.0960993428188184,1.1173079559397179,1.1173079559397179
2023-06-30,0.9429319371727753,1.1173079559397179,1.1219177480665254,1.0960993428188184,1.1173079559397179,1.1173079559397179
2023-07-03,0.9547120418848172,1.137549042098046,1.1422423449517887,1.1159562149713333,1.137549042098046,1.137549042098046
2023-07-04,0.9565445026178013,1.129452607634715,1.1341125061976833,1.0941950687793922,1.129452607634715,1.129452607634715
2023-07-05,0.9494764397905762,1.1308020133786034,1.1354674793233677,1.0969115411447832,1.1308020133786034,1.1308020133786034
2023-07-06,0.9421465968586391,1.132151419122492,1.1368224524490518,1.0958249521986267,1.132151419122492,1.132151419122492
2023-07-07,0.9392670157068067,1.1267537961469378,1.131402559946315,1.089848712994767,1.1267537961469378,1.1267537961469378
2023-07-10,0.9434554973821995,1.1173079559397179,1.1219177480665254,1.0909353019409234,1.127876047430413,1.1173079559397179
2023-07-11,0.9502617801047124,1.122705578915272,1.1273376405692623,1.0958249521986265,1.1171932733022085,1.122705578915272
2023-07-12,0.9452879581151835,1.1240549846591605,1.1286926136949467,1.1137536698102055,1.117417517625095,1.1240549846591605
2023-07-13,0.9617801047120423,1.1429466650736002,1.1476622374545256,1.1056042527140333,1.1361976439717352,1.1429466650736002
2023-07-14,0.961256544502618,1.1469948823052658,1.1517271568315783,1.1061475471871114,1.140221956760301,1.1469948823052658
2023-07-17,0.9539267015706809,1.15239250528082,1.157147049334315,1.1170134366486746,1.1169471121541448,1.15239250528082
2023-07-18,0.9523560209424087,1.1645371569758167,1.1693418074654727,1.1186433200679091,1.1275894993340023,1.1645371569758167
2023-07-19,0.9518324607329847,1.1820794316463679,1.1869564580993675,1.144178160302582,1.1445752044224635,1.1820794316463679
2023-07-20,0.9445026178010474,1.1672359684635938,1.1720517537168411,1.1523275773987542,1.130202684732227,1.1672359684635938
2023-07-21,0.9450261780104716,1.1483442880491541,1.1530821299572622,1.1425482768833477,1.1119103869446534,1.1483442880491541
2023-07-24,0.9405759162303668,1.1450434674223215,1.1497676907959362,1.1447214547756603,1.1087142925515237,1.1450434674223215
2023-07-25,0.9698952879581155,1.1405066000142547,1.145212105168289,1.165909939225708,1.1043213678444306,1.1405066000142547
2023-07-26,0.9675392670157071,1.137668797995516,1.142362594938458,1.1740593563218804,1.1015736017140407,1.137668797995516
2023-07-27,0.966492146596859,1.13959500971699,1.1442967538293591,1.1876417181488341,1.1034386998756731,1.13959500971699
2023-07-28,0.9916230366492148,1.154998194642415,1.16154963680954,1.1740593563218804,1.118353182830698,1.154998194642415
2023-07-31,0.9958115183246076,1.1588328618269719,1.1654060551971777,1.1686264115910987,1.1128705641550691,1.1588328618269719
2023-08-01,0.9910994764397908,1.15334942557227,1.1598915155038156,1.1805788899988183,1.1212632531758462,1.15334942557227
