date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr01_nav,mh_20_25_30_thr02_nav,mh_20_25_30_thr03_nav,mh_20_25_30_thr04_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr01_nav,mh_15_25_60_thr02_nav,mh_15_25_60_thr03_nav,mh_15_25_60_thr04_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr01_nav,mh_20_60_120_thr02_nav,mh_20_60_120_thr03_nav,mh_20_60_120_thr04_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr01_nav,mh_10_20_25_thr02_nav,mh_10_20_25_thr03_nav,mh_10_20_25_thr04_nav,mh_10_20_25_thr05_nav,mh_25_60_thr01_nav,mh_25_60_thr02_nav,mh_25_60_thr03_nav,mh_25_60_thr04_nav,mh_25_60_thr05_nav,mh_30_60_120_thr01_nav,mh_30_60_120_thr02_nav,mh_30_60_120_thr03_nav,mh_30_60_120_thr04_nav,mh_30_60_120_thr05_nav
2016-08-15,1.1272073250490506,1.0203134797835625,1.1034612156012884,1.097702754579742,1.0840275562366963,1.0918320527792593,1.0556174860615288,1.1415411325813674,1.1224998988156767,1.0907790392080596,1.0907790392080596,1.0497494302935995,1.1075118964114672,1.1025155397934503,1.0926563322024874,1.0840153530102095,1.0765290591358296,1.0691265581503102,1.0867504467468803,1.0747706996064432,1.1070883685238733,1.1018316514270876,1.0719570531804965,1.0719570531804965,1.0400392213505805,1.0239731862038612,1.0203134797835625,1.0378279569130553,1.0378279569130553,1.0378279569130553,1.0217747178497536,1.0063465328139598
2016-08-16,1.1239372138652703,1.016336122015111,1.099159733630289,1.0934237200821242,1.0798018300187813,1.0875759032889212,1.0515025071928867,1.1370912085319052,1.11812420077669,1.0865269945460814,1.0865269945460814,1.0456573261175461,1.1031946241886412,1.0982177442297123,1.0883969695289146,1.079897761417065,1.0798368299879233,1.064958918590732,1.0825141062325379,1.0705810582108493,1.102772747285737,1.0976463852937455,1.0677783798635292,1.0677783798635292,1.035984969242287,1.019981562269129,1.016336122015111,1.0398047720690802,1.0398047720690802,1.0398047720690802,1.0237209554075626,1.008263383352653
2016-08-17,1.1213211249182462,1.011459254387799,1.0938854386346941,1.0881769492275857,1.0746204235188432,1.0823571930609721,1.0464568944017179,1.1316349001472388,1.1127589051820885,1.0813133174847995,1.0813133174847995,1.0406463834538946,1.1006268159275097,1.0956615202105566,1.0858636044558185,1.077384179196717,1.0756301612937096,1.0594794619141656,1.0769443241091838,1.0650726743428764,1.0970987298308228,1.092386303463598,1.0626546676377202,1.0626546676377202,1.0310138170324628,1.0150872020729935,1.011459254387799,1.0358511417570304,1.0358511417570304,1.0358511417570304,1.0198284802919444,1.0044296822752665
2016-08-18,1.1196860693263562,1.0147875245236195,1.0949292224501852,1.0892152860111997,1.075645824686323,1.083389976642137,1.0474554219727117,1.128854820707507,1.1100251982654208,1.078656862720585,1.0848714467979057,1.0450112057542953,1.0990219357643025,1.0940638801985845,1.0842802512851335,1.0758131903089994,1.0801417173704395,1.0583758374746717,1.0758225071049035,1.063963223640436,1.0959559186539156,1.0969681404582023,1.0636686510992066,1.0636686510992066,1.0319976088426082,1.01605579673146,1.0147875245236195,1.0368395493350429,1.0368395493350429,1.0368395493350429,1.0208015990708488,1.0053881075446132
2016-08-19,1.118378024852844,1.0150698019991475,1.0949292224501852,1.0892152860111997,1.075645824686323,1.083389976642137,1.0468038143772458,1.1275360650758395,1.1087284398562323,1.0773967495632013,1.085173219105777,1.0453018903734201,1.0977380316337368,1.0927857681890067,1.0830135687485856,1.075143941736313,1.0804421740373018,1.0560822776866863,1.0734911394055116,1.061657555673318,1.0952741395672736,1.0972732776321823,1.0636686510992066,1.0636686510992066,1.0319976088426082,1.0154237224105114,1.0150698019991475,1.0368395493350429,1.0368395493350429,1.0368395493350429,1.0208015990708488,1.0053881075446132
2016-08-22,1.1105297580117715,1.0088601292444779,1.0949292224501852,1.0892152860111997,1.075645824686323,1.083389976642137,1.0404000093257897,1.1196235312858336,1.1009478894011009,1.069836070618898,1.0765881662737846,1.0370322687164903,1.0900346068503421,1.08511709613154,1.0754134735292973,1.0666382328049695,1.0718945495818564,1.0486711739836219,1.0659578682517887,1.0542073272124526,1.0885738181017248,1.0905607264725277,1.055148105378296,1.055148105378296,1.0237307648391427,1.0073904737546553,1.0070393532883843,1.0285339188398432,1.0285339188398432,1.0285339188398432,1.0126244409982919,0.9973344196515452
2016-08-23,1.1111837802485276,1.0102735935236296,1.0980605738966587,1.092330296362042,1.0787220281887626,1.083931443947801,1.0418576625787854,1.1202829091016675,1.1015962686056953,1.07046612719759,1.0772221993516844,1.0376430062127897,1.090676558915625,1.0857561521363288,1.0760468147975712,1.0672664060869512,1.0725258184567574,1.0492887659588772,1.0665856408479324,1.0548281795841914,1.0900989653074715,1.0920886574378132,1.0557695118007804,1.0557695118007804,1.0243336687053612,1.0079837543634624,1.0076324271124646,1.0291396514186653,1.0291396514186653,1.0291396514186653,1.013220804037749,0.9979217779670055
2016-08-24,1.1066056245912352,1.0105561875358042,1.1084984120515697,1.102713664198183,1.0889760398635606,1.0842346415545,1.0421490912955909,1.1156672643908307,1.0970576141735353,1.0660557311467465,1.072783967806386,1.0333678437386935,1.086182894458645,1.0812827601028066,1.071613425919653,1.0628691931130791,1.0681069363324505,1.0449656221320895,1.0621912326749274,1.0541736255048657,1.0904038880949702,1.0923941367825514,1.0514196668433904,1.0514196668433904,1.020113341641831,1.003830790101812,1.0034809103439024,1.0378834253772014,1.0378834253772014,1.0378834253772014,1.021829328321484,1.0064003187003412
2016-08-25,1.1007194244604308,1.003774405361499,1.0991043577121495,1.0933686331456558,1.0797474293562421,1.0740786707976337,1.0351552910324398,1.1097328640483264,1.0912222013321868,1.0603852219385193,1.0670776701052882,1.0278712062719983,1.080405325871099,1.0755312560597066,1.0659133545051869,1.0572156335752436,1.0624255164583418,1.0350738712852967,1.0521364224469791,1.0442992347568103,1.0830862527746543,1.085063145022249,1.041466821353017,1.041466821353017,1.0104568450095095,0.994328425758221,0.9939818579976808,1.029087803128242,1.029087803128242,1.029087803128242,1.0131697577424883,0.9978715024401688
2016-08-26,1.0994113799869187,1.0049066147718468,1.0991043577121495,1.0933686331456558,1.079992463896238,1.0743224188871061,1.0363228965774887,1.108623131184278,1.0901309791308547,1.0593248367165806,1.0673198294093302,1.028104468182475,1.0791214217405334,1.0742531440501288,1.064646671968639,1.0559592870112802,1.0626666200170327,1.0328099931390098,1.0498352256727503,1.0445362247932295,1.0843079221468357,1.0862870442341175,1.041466821353017,1.041466821353017,1.0104568450095095,0.994328425758221,0.9942074291643413,1.029087803128242,1.029087803128242,1.029087803128242,1.0131697577424883,0.9978715024401688
2016-08-29,1.0990843688685408,1.0017939156483016,1.0980605738966585,1.0923302963620418,1.0766471862889564,1.0709947042492298,1.0331128854934049,1.1075703076978733,1.0890957170424114,1.0583188302239723,1.0653465547237708,1.0249199136875766,1.078800445707892,1.0739336160477344,1.0643300013345018,1.0556452003702894,1.0593750092264131,1.0325027920702594,1.0495229605848049,1.04130077291777,1.0809492774038254,1.0829222691587004,1.0404777740392914,1.0404777740392914,1.0094972468661008,0.9933841442522778,0.9923693256286366,1.0281105117672467,1.0281105117672467,1.0281105117672467,1.0122075832337112,0.9969238561890386
2016-08-30,1.1036625245258331,1.0034930714062915,1.1015318305457664,1.0957834381052272,1.0784733016579269,1.0728112323695111,1.0348651617656197,1.1110716271026009,1.0925386334344303,1.0616644528277002,1.0661930647911473,1.026658293753195,1.083294110164872,1.0784070080812567,1.06876339021242,1.0600424133441615,1.062830349464034,1.0368036070327658,1.0538946718160418,1.0430669367728953,1.0827826896057822,1.084759027777768,1.0444339632941937,1.0444339632941937,1.0133356394397361,0.9971612702760507,0.9931578489696803,1.0320196772112284,1.0320196772112284,1.0320196772112284,1.0160562812688203,1.0007144411935596
2016-08-31,1.1082406801831253,0.9998131250231374,1.106101147768771,1.1003289101447746,1.0745183925122137,1.06887708680652,1.0310701696350264,1.1099605554754983,1.0914460948009959,1.0606027883748725,1.0622831889541136,1.0228933973304046,1.087787774621852,1.0828804001147787,1.073196779090338,1.0644396263180333,1.0579797656395182,1.0411044219952719,1.0582663830472785,1.0392418676112458,1.0788119773448865,1.0807810680144079,1.0444339632941937,1.0444339632941937,1.0133356394397361,0.9971612702760507,0.9895158032611878,1.0320196772112284,1.0320196772112284,1.0320196772112284,1.0160562812688203,1.0007144411935596
2016-09-01,1.0964682799215166,0.9975464569394858,1.0943514749096164,1.0886405534716523,1.0621474169195542,1.066453844385138,1.0287326389635194,1.0970717157765821,1.0787722446479409,1.0482870900771695,1.0500530777762869,1.0205744041519014,1.0762326374467601,1.0713773920285787,1.0617966362614057,1.0531325072423625,1.0457991999558969,1.0300451835202558,1.047024839881241,1.0272770321382758,1.0763662116151638,1.0783308381754804,1.0323060170689013,1.0323060170689013,1.0015688063270565,0.9855822536135623,0.9781234660652882,1.0300650944892373,1.0300650944892373,1.0300650944892373,1.0141319322512656,0.998819148691299
2016-09-02,1.1013734466971867,0.9992474242550488,1.099247171934264,1.093510702085453,1.0630009759403738,1.0682723091997202,1.0304867834278266,1.101979582086349,1.0835982463388798,1.0529767132060561,1.050896917588537,1.0223146375941499,1.0771965497899763,1.072336955840794,1.0627476192069758,1.0540757302849022,1.0466396212824178,1.0346531995515122,1.0478662461520343,1.0281025687480672,1.0782015785124117,1.080169555057627,1.036924147178067,1.036924147178067,1.0060494302742395,0.9863742836179957,0.9789095020661635,1.0320196772112284,1.0320196772112284,1.0320196772112284,1.0160562812688203,0.9996218160809213
2016-09-05,1.103662524525833,1.007748643036375,1.1015318305457664,1.095783438105227,1.0642516117382252,1.077360765570083,1.0392537748501123,1.1042699196975736,1.0858503804613182,1.0551652039995367,1.0598375507052067,1.0310121034935684,1.0802567672609704,1.0753833676471598,1.0657667885797228,1.057070263609575,1.0555440349338812,1.0368036070327655,1.0490990757245928,1.0368492761744952,1.0873745093469733,1.0893592286915805,1.0390792745623445,1.0390792745623445,1.0081403881162585,0.987534767020263,0.9872376935052234,1.0349515512942147,1.0349515512942147,1.0349515512942147,1.018942804795152,1.0015594352999895
2016-09-06,1.1131458469587956,1.0080314206282477,1.1109968447934189,1.1051990587585754,1.0733962922539018,1.0776630765530562,1.0395453928858471,1.1137584612297897,1.095180650397134,1.0642318087153846,1.067982253120054,1.0313014088891472,1.0884494345838773,1.0835390751073957,1.0738495639043113,1.0650870844887899,1.0636557422842985,1.0457124380265284,1.0581135566715596,1.037140219499974,1.0876796302194665,1.0896649064828654,1.0480076594400654,1.0480076594400654,1.0168029277474795,0.9960202509442888,0.9948244762352466,1.0428006238592298,1.0428006238592298,1.0428006238592298,1.0266704670267184,1.0091552620573043
2016-09-07,1.1137998691955517,1.007715922192426,1.1116496043967052,1.1058484119070822,1.0740269598756726,1.0894523780917853,1.050917698726674,1.1144128434044254,1.0958241172892593,1.0648570917992362,1.0686097397552596,1.042583528088776,1.089088946590096,1.0841757020610427,1.0744804978431506,1.0657128700848468,1.0642806869037371,1.0463268401640293,1.0587352450127299,1.0368156104547757,1.0995785097646444,1.1015855043377971,1.0486234101212875,1.0486234101212875,1.0174003442737707,0.9966054567321527,0.9954089794527762,1.043413315177596,1.043413315177596,1.043413315177596,1.0272736811671572,1.009748185243002
2016-09-08,1.1121648136036615,1.0062365975855667,1.1100177053884892,1.104225029035815,1.0724502908212454,1.0868739968015444,1.0503360770324632,1.1127768879678364,1.094215450058946,1.0632938840896071,1.0670410231672454,1.042006518872262,1.0874901665745496,1.082584134676925,1.0729031629960524,1.0641484060947046,1.0627183253551409,1.044790834820277,1.0571810241598045,1.0352935675738966,1.0989699571476872,1.10097584096632,1.047084033418232,1.047084033418232,1.0159068029580427,0.9951424422624929,0.9939477214089523,1.0423699018624184,1.0423699018624184,1.0423699018624184,1.02624640748599,1.008738437057759
2016-09-09,1.106605624591235,1.0005983777279719,1.104469248760555,1.0987055272735073,1.0670896160361936,1.0814412246916867,1.0453916081340067,1.1072146394834337,1.0887459814758815,1.0579789778768687,1.0617073867679971,1.0371012614625486,1.0820543145216923,1.0771728055709244,1.0675402245159191,1.0588292285282213,1.0574062960899138,1.0306992184356385,1.042922295096449,1.0213300455812435,1.093796543711478,1.0957929848094692,1.0418501526278439,1.0418501526278439,1.0108287624845682,0.9901681930656501,0.9889794440599513,1.036122425214502,1.036122425214502,1.036122425214502,1.020095567506515,1.0026925316472959
2016-09-12,1.0846958796599075,0.9950240135066462,1.076595380852753,1.0709771203747536,1.040159110694774,1.0744486076586035,1.0395676994535943,1.0790530569738255,1.0610541422461888,1.0310696856615753,1.034703263893071,1.0313235385574646,1.0545326752914732,1.049775325661027,1.0403877456351696,1.0318983105115538,1.0305115698176814,1.005692802798487,1.0176193280213244,1.0147261084369321,1.0877029696518041,1.089688288515266,1.0153510909377226,1.0153510909377226,0.985118718033679,0.9649836423263124,0.9638251286986635,1.009769046088891,1.009769046088891,1.009769046088891,0.9941498254005192,0.9771894291278717
2016-09-13,1.0846958796599075,0.9964195591076375,1.0771350374994808,1.0715139607994688,1.040680503213936,1.0759555482023044,1.0410257186674146,1.0779740039168517,1.0615860086563416,1.031586521994893,1.035221921602069,1.0327699951332818,1.058600303740042,1.053824603677077,1.0409092527604011,1.0324155622032465,1.0310281263885832,1.0051899563970879,1.0171105183573137,1.0143202179935573,1.0872678884639435,1.0892524131998598,1.014335739846785,1.014335739846785,0.9841335993156454,0.9654673522193945,0.9643082578725723,1.0087592770428022,1.0087592770428022,1.0087592770428022,0.9931556755751187,0.9776792573213785
2016-09-14,1.078155657292347,0.9925133991279365,1.076704183484481,1.0710853552151491,1.0402642310126504,1.0755251659830236,1.0406093083799477,1.071474311400018,1.057424383421147,1.0275425006276047,1.0311636487557465,1.0287213343193187,1.0636848393007532,1.05888620119714,1.044967498959492,1.0283682908358414,1.0269862940415226,1.0051899563970879,1.0171105183573137,1.0143202179935573,1.0872678884639435,1.0892524131998598,1.008219757092207,1.008219757092207,0.9793933546640616,0.9616825309576313,0.9605279804878426,1.0026769178203554,1.0026769178203554,1.0026769178203554,0.9871673989662848,0.9738465629979625
2016-09-19,1.0850228907782855,0.9877655334127976,1.0711249546339396,1.065535241816435,1.0348738254594099,1.0699520465249788,1.0352171147166276,1.0847294524989821,1.0523660043798078,1.0226270669278033,1.0262308926449206,1.0238002614572916,1.0779215388707442,1.0730586742533161,1.058953679633902,1.0411943833045263,1.0220735210556047,1.0051899563970879,1.0171105183573137,1.0143202179935573,1.0872678884639435,1.0892524131998598,1.0206923800910341,1.0206923800910341,0.9916086182443172,0.9570821502256497,0.9559331227549427,1.01508097070429,1.01508097070429,1.01508097070429,0.9993795845710878,0.9691879934387742
2016-09-20,1.0837148463047734,0.9891636445712021,1.064103427407742,1.0670434304106549,1.0363386150212772,1.0714664867889914,1.036682390179779,1.078589474465969,1.0454674473816628,1.0159234570813367,1.0276834487562367,1.0252493771847613,1.071820096197891,1.0669847572292408,1.052959602202012,1.035300830191482,1.0153735398589943,1.0062100854823486,1.018142745167876,1.0153496130343236,1.088371315323149,1.0903578540777994,1.014914876052783,1.014914876052783,0.985995739273123,0.9508082058586138,0.9572861774226779,1.0093352293606808,1.0093352293606808,1.0093352293606808,0.9937227189980439,0.9628346918432942
2016-09-21,1.0879659908436878,0.9911203087921836,1.0652487424870487,1.0691541486057448,1.038388596032976,1.0735859542301847,1.038733051212985,1.0847294524989821,1.0514188749758657,1.0170169151276576,1.0297163089869097,1.0272774225794044,1.0779215388707442,1.0730586742533161,1.0589536796339019,1.0411943833045263,1.0211536548866544,1.008200469261473,1.0201567329364878,1.0173580757093472,1.0905242221990972,1.0925146905252863,1.0206923800910341,1.0206923800910341,0.9916086182443172,0.9562207762904464,0.959179784838279,1.0150809707042898,1.0150809707042898,1.0150809707042898,0.9993795845710877,0.968315724244679
2016-09-22,1.0951602354480046,0.9969874057575496,1.0693102545556914,1.0754831795065822,1.0445355052695349,1.079941219921188,1.044881999507692,1.0898461008598261,1.0563783979710348,1.0208945319790617,1.035811881217699,1.0333585574276545,1.0830060744314551,1.0781202717733787,1.0639487441604767,1.0461056775653965,1.0259704174097046,1.0141686749991732,1.0261957157107418,1.0233804913795084,1.0969797567068298,1.0989820079322012,1.0255069667895766,1.0255069667895766,0.996286017386979,0.9607312516503069,0.9648578047062435,1.0198690884906307,1.0198690884906307,1.0198690884906307,1.0040936392152908,0.9728832512458331
2016-09-23,1.0925441465009804,0.9978243311768634,1.0813588208042062,1.0763859985449928,1.0454123451480402,1.080847781281038,1.0457591302522944,1.1021260569258524,1.0682812531594408,1.0323975689591074,1.0366813980120058,1.0342260147686222,1.0952089597771617,1.0902681058215293,1.0759368990242566,1.0578927837914855,1.0375306474650252,1.0246728913403125,1.0270571601730383,1.0242395725894806,1.0979006211405815,1.0999045531644633,1.037061974866079,1.037061974866079,1.0075117753293674,0.9715563925139723,0.974851285444622,1.031360571177849,1.031360571177849,1.031360571177849,1.0154073703613786,0.983845316048603
2016-09-26,1.074231523871811,0.9981032478312805,1.0703143017430676,1.0644334166406297,1.0457045638329172,1.0811499050493905,1.0460514458722112,1.0908694305319953,1.0573703025700687,1.0218531183940656,1.0251697104434034,1.02274159266925,1.0840229815435976,1.0791325912773913,1.0649477570657917,1.0470879364175707,1.0269337699143148,1.0142073372040605,1.0273442481283626,1.024525872959177,1.0982075116007186,1.1002120037733143,1.0264698841292854,1.0264698841292854,0.9972214972155113,0.9616333467222791,0.9648945870788924,1.0208267120478989,1.0208267120478989,1.0208267120478989,1.0050364501441316,0.973796756646064
2016-09-27,1.0797907128842374,0.9967087619803111,1.0783466792420775,1.0619896068987784,1.0442435724758332,1.0796393917346165,1.0445899698737868,1.099056067909346,1.0653055393623394,1.0295218097140961,1.0228160453984452,1.0203935022875614,1.0921582384407353,1.0872311473094918,1.0729398603083118,1.0549460072349632,1.0346405899511952,1.021818649303153,1.0259089086269608,1.0230944711108234,1.0966731664919507,1.098674858116628,1.0341732228469536,1.0341732228469536,1.0047053358437703,0.968850107298056,0.9626793063906883,1.0284877005060444,1.0284877005060444,1.0284877005060444,1.0125789375748568,0.9811047998479107
2016-09-28,1.0781556572923474,0.990849872126823,1.0783466792420775,1.0610338162525694,1.0381052617628892,1.0732930160239302,1.0384496229550046,1.099056067909346,1.0653055393623394,1.0295218097140961,1.0218955109575865,1.0143953879284182,1.0921582384407353,1.0872311473094918,1.0729398603083118,1.0549460072349632,1.0346405899511952,1.021818649303153,1.019878373404801,1.0170804798180797,1.0902266622242582,1.0922165874321075,1.0341732228469536,1.0341732228469536,1.0047053358437703,0.968850107298056,0.9618128950149367,1.0284877005060444,1.0284877005060444,1.0284877005060444,1.0125789375748568,0.9811047998479107
2016-09-29,1.0830608240680177,0.9894528331812792,1.0793507264294535,1.062021743455784,1.0366415955496175,1.071779737185687,1.036985471213087,1.1000793975815146,1.066297443961373,1.0304803961290998,1.0228469965357592,1.0129651512164992,1.0931751455528773,1.0882434668135041,1.0739388732136266,1.0559282660871372,1.0356039424558052,1.0227700633155392,1.0199092356460815,1.0156464572874937,1.0886895079595782,1.0906766274921256,1.035136140186662,1.035136140186662,1.0056408156723025,0.969752202370028,0.9627084377477252,1.0294453240633126,1.0294453240633126,1.0294453240633126,1.0135217485036974,0.9820183052481414
2016-09-30,1.086330935251798,0.9925274041318424,1.0753345376799486,1.0580700346429253,1.039862798247653,1.0751101261995408,1.0402077424513196,1.0959860788928393,1.0623298255652376,1.0266460504690846,1.019041054223068,1.0161127830423131,1.0891075171043085,1.084194188797454,1.0699428215923665,1.051999230678441,1.031750532437365,1.018964407265993,1.0161142245367007,1.0188024208553361,1.0920724414588876,1.094065735656649,1.0312844708278277,1.0312844708278277,1.001898896358173,0.9661438220821396,0.9591262668165709,1.0256148298342398,1.0256148298342398,1.0256148298342398,1.0097505047883348,0.9783642836472181
