date,baseline_cf60top2_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_sr920_nav,hs300_benchmark
2019-12-11,2.623644126049478,2.228111911729109,2.207986171389719,2.2283012302927814,2.2082451091131734,2.2284904317577054,2.208504014153547,2.2190058889882254,2.1844116911555784,2.2191956870964704,2.184715103608948,2.2193853612518772,2.185018494029563,2.2190058889882254,2.1844116911555784,2.2191956870964704,2.184715103608948,2.2193853612518772,2.185018494029563,2.2970632395156585,2.222972615163615,2.2970044029342658,2.2231153079370922,2.296945422981087,2.2232579441759612,2.2876754210734274,2.199238125946124,2.287618116857375,2.1994268526943213,2.2875606620118507,2.1996155288332133,2.2876754210734274,2.199238125946124,2.287618116857375,2.1994268526943213,2.2875606620118507,2.1996155288332133,2.272017557112813,2.2192092019326086,2.27208530124284,2.2194242577641603,2.272152897677333,2.2196392631909325,2.2627320973323446,2.1955148943575495,2.2628008424924273,2.1957751325896537,2.262869432943297,2.196035329374394,2.2627320973323446,2.1955148943575495,2.2628008424924273,2.1957751325896537,2.262869432943297,2.196035329374394,1.6703973223426112
2019-12-12,2.6290723552757873,2.2327217984430314,2.2125544186408703,2.2329115087002838,2.2128138920975458,2.2331011016165148,2.21307333280352,2.2235969356550975,2.1889311636200386,2.223787126449084,2.189235203823311,2.223977193033778,2.189539221948245,2.2235969356550975,2.1889311636200386,2.223787126449084,2.189235203823311,2.223977193033778,2.189539221948245,2.3018157841491393,2.2275718688501605,2.3017568258368883,2.2277148568500658,2.3016977238562206,2.2278577881983943,2.292408542634269,2.203788273792909,2.29235111985777,2.2039773910102407,2.2922935461401512,2.204166457513558,2.292408542634269,2.203788273792909,2.29235111985777,2.2039773910102407,2.2922935461401512,2.204166457513558,2.2767182830930466,2.2238006692469523,2.2767861673833427,2.2240161700216037,2.276853903672528,2.2242316202871897,2.2674136120164805,2.200057338966565,2.267482499407929,2.200318115622598,2.2675512317700766,2.2005788507455137,2.2674136120164805,2.200057338966565,2.267482499407929,2.200318115622598,2.2675512317700766,2.2005788507455137,1.6656859452795936
2019-12-13,2.641160979164636,2.24500848761761,2.2247301265336485,2.245199241852202,2.2249910278752103,2.2453898781000445,2.2252518962858434,2.2358334106234485,2.200976872517001,2.236024648039173,2.2012825858563883,2.2362157605620805,2.201588276995939,2.2358334106234485,2.200976872517001,2.236024648039173,2.2012825858563883,2.2362157605620805,2.201588276995939,2.31448269818057,2.2398302179134797,2.314423415420169,2.239973992777701,2.3143639882007427,2.2401177106785912,2.305023688526667,2.215915741507676,2.3049659497520856,2.2161058994388436,2.3049080592057543,2.2162960063769166,2.305023688526667,2.215915741507676,2.3049659497520856,2.2161058994388436,2.3049080592057543,2.2162960063769166,2.289247085338786,2.2360382653631863,2.2893153431969737,2.2362549520406385,2.289383452239599,2.236471587931074,2.279891210569279,2.2121642753116944,2.2799604770486943,2.212426487024132,2.280029587645681,2.2126886569748954,2.279891210569279,2.2121642753116944,2.2799604770486943,2.212426487024132,2.280029587645681,2.2126886569748954,1.699522198732175
2019-12-16,2.6699586845449357,2.2674442352121678,2.246963220020919,2.2676368957708934,2.2472267287097036,2.2678294371637553,2.2474902041384612,2.258177466042793,2.2229725851593405,2.2583706146113767,2.223281353679747,2.2585636370390128,2.22359009977846,2.258177466042793,2.2229725851593405,2.2583706146113767,2.223281353679747,2.2585636370390128,2.22359009977846,2.3376127441981045,2.2622142158809426,2.337552868988696,2.2623594275756176,2.3374928478765953,2.2625045817376925,2.3280592048556676,2.2380607474359304,2.328000889062077,2.2382528057320052,2.3279424199799883,2.2384448125253806,2.3280592048556676,2.2380607474359304,2.328000889062077,2.2382528057320052,2.3279424199799883,2.2384448125253806,2.3121249363899157,2.258384368021666,2.312193876390771,2.258603220182068,2.312262666088858,2.2588220210479073,2.3026755626220696,2.2342717905359506,2.302745521323923,2.2345366226909515,2.302815322585519,2.2348014126669287,2.3026755626220696,2.2342717905359506,2.302745521323923,2.2345366226909515,2.302815322585519,2.2348014126669287,1.7046618828009212
2019-12-17,2.702870347836707,2.2953942411932116,2.2746607635650906,2.2955892766124455,2.274927520434939,2.2957841913968986,2.2751942436347754,2.2860132437443994,2.2503744043908886,2.286208773189021,2.2506869789947515,2.286404174937799,2.2509995309005366,2.2860132437443994,2.2503744043908886,2.286208773189021,2.2506869789947515,2.286404174937799,2.2509995309005366,2.366427693279129,2.290099753210754,2.3663670800085876,2.2902467548800938,2.3663063190368616,2.290393698307649,2.356756390739867,2.265648553259486,2.3566973561075266,2.2658429789921843,2.356638166297153,2.2660373525873267,2.356756390739867,2.265648553259486,2.3566973561075266,2.2658429789921843,2.356638166297153,2.2660373525873267,2.3406257060218407,2.286222696132873,2.3406954958223984,2.286444246008658,2.3407651334674573,2.286665743957589,2.331059853070416,2.261812891189707,2.331130674129149,2.2620809878396844,2.331201335806912,2.262349041790712,2.331059853070416,2.261812891189707,2.331130674129149,2.2620809878396844,2.331201335806912,2.262349041790712,1.731216917156111
2019-12-18,2.690528474102293,2.28491298895032,2.264274184736026,2.2851071337968634,2.264539723537976,2.2853011585594696,2.2648052288236578,2.275574827106297,2.240098722179058,2.2757694637224044,2.2404098695016246,2.275963973225754,2.2407209942297577,2.275574827106297,2.240098722179058,2.2757694637224044,2.2404098695016246,2.275963973225754,2.2407209942297577,2.3556220873737446,2.2796426767120743,2.355561750876128,2.279789007140915,2.3555012673517615,2.279935279593915,2.3459949460332923,2.2553031260756526,2.345936180965483,2.255496664019617,2.345877261428216,2.2556901500640967,2.3459949460332923,2.2553031260756526,2.345936180965483,2.255496664019617,2.345877261428216,2.2556901500640967,2.3299379174098687,2.2757833230911704,2.330007388535538,2.276003861323687,2.3300767082004823,2.2762243478664583,2.320415744152286,2.251484978444548,2.320486241827189,2.2517518509089096,2.3205565808488897,2.2520186808692935,2.320415744152286,2.251484978444548,2.320486241827189,2.2517518509089096,2.3205565808488897,2.2520186808692935,1.7247923120701782
2019-12-19,2.690528474102293,2.28491298895032,2.264274184736026,2.2851071337968634,2.264539723537976,2.2853011585594696,2.2648052288236578,2.275574827106297,2.240098722179058,2.2757694637224044,2.2404098695016246,2.275963973225754,2.2407209942297577,2.275574827106297,2.240098722179058,2.2757694637224044,2.2404098695016246,2.275963973225754,2.2407209942297577,2.3556220873737446,2.2796426767120743,2.355561750876128,2.279789007140915,2.3555012673517615,2.279935279593915,2.3459949460332923,2.2553031260756526,2.345936180965483,2.255496664019617,2.345877261428216,2.2556901500640967,2.3459949460332923,2.2553031260756526,2.345936180965483,2.255496664019617,2.345877261428216,2.2556901500640967,2.3299379174098687,2.2757833230911704,2.330007388535538,2.276003861323687,2.3300767082004823,2.2762243478664583,2.320415744152286,2.251484978444548,2.320486241827189,2.2517518509089096,2.3205565808488897,2.2520186808692935,2.320415744152286,2.251484978444548,2.320486241827189,2.2517518509089096,2.3205565808488897,2.2520186808692935,1.7217941630300757
2019-12-20,2.657616810810522,2.2569629829692763,2.2365766411918546,2.2571547529553118,2.236838931812741,2.2573464043263263,2.237101189327344,2.247739049404691,2.21269690294751,2.2479313051447605,2.21300424418662,2.2481234353269683,2.2133115631076814,2.247739049404691,2.21269690294751,2.2479313051447605,2.21300424418662,2.2481234353269683,2.2133115631076814,2.3268071382927205,2.251757139382263,2.3267475398562367,2.2519016798364393,2.3266877961914956,2.252046163023959,2.317297760149093,2.227715320252097,2.317239713920034,2.2279064907594384,2.3171815151110517,2.2280976100021506,2.317297760149093,2.227715320252097,2.317239713920034,2.2279064907594384,2.3171815151110517,2.2280976100021506,2.3014371477779436,2.2479449949799637,2.301505769103911,2.2481628354970975,2.3015742408218833,2.248380624956777,2.2920314537039403,2.2239438777907923,2.2921010890219637,2.224207485760177,2.2921705676274966,2.22447105174551,2.2920314537039403,2.2239438777907923,2.2921010890219637,2.224207485760177,2.2921705676274966,2.22447105174551,1.7200809350071604
2019-12-23,2.608249315872865,2.2150379739977106,2.195030325875597,2.215226181692984,2.195287744224888,2.215414272976611,2.1955451300828734,2.205985382852282,2.171594174100188,2.2061740672782943,2.171895806214113,2.2063626284787894,2.1721974164245665,2.205985382852282,2.171594174100188,2.2061740672782943,2.171895806214113,2.2063626284787894,2.1721974164245665,2.283584714671184,2.209928833387546,2.2835262233263993,2.2100706888797252,2.2834675894510963,2.210212488169025,2.274251981322794,2.186333611516764,2.2741950133518603,2.1865212308691704,2.2741378956353047,2.186708799909231,2.274251981322794,2.186333611516764,2.2741950133518603,2.1865212308691704,2.2741378956353047,2.186708799909231,2.2586859933300563,2.2061875028131532,2.2587533399564697,2.2064012967572135,2.2588205397539847,2.2066150405922547,2.2494550180314214,2.1826322268101586,2.2495233598141255,2.1828909380370773,2.249591547795407,2.1831496080598347,2.2494550180314214,2.1826322268101586,2.2495233598141255,2.1828909380370773,2.249591547795407,2.1831496080598347,1.6978089707092587
2019-12-24,2.6675557217288453,2.2674442352121678,2.246963220020919,2.267636895770894,2.247226728709704,2.267829437163755,2.247490204138462,2.2581774660427936,2.222972585159341,2.258370614611377,2.223281353679747,2.258563637039013,2.2235900997784603,2.2581774660427936,2.222972585159341,2.258370614611377,2.223281353679747,2.258563637039013,2.2235900997784603,2.337612744198105,2.2622142158809426,2.337552868988696,2.262359427575618,2.3374928478765957,2.262504581737693,2.328059204855668,2.238060747435931,2.328000889062078,2.2382528057320057,2.3279424199799887,2.23844481252538,2.328059204855668,2.238060747435931,2.328000889062078,2.2382528057320057,2.3279424199799887,2.23844481252538,2.3121249363899157,2.2583843680216664,2.3121938763907712,2.258603220182069,2.3122626660888583,2.2588220210479077,2.3026755626220705,2.234271790535951,2.302745521323924,2.2345366226909515,2.3028153225855195,2.2348014126669287,2.3026755626220705,2.234271790535951,2.302745521323924,2.2345366226909515,2.3028153225855195,2.2348014126669287,1.7068034178295655
2019-12-25,2.6597250643536614,2.260788112238371,2.2403672194323274,2.2609802072385925,2.2406299545866593,2.261172183422762,2.240892656578599,2.2515485458350906,2.2164470095070623,2.2517411274126076,2.2167548716319723,2.2519335832194667,2.217062711401009,2.2515485458350906,2.2164470095070623,2.2517411274126076,2.2167548716319723,2.2519335832194667,2.217062711401009,2.330750640315298,2.2555734457221273,2.330690940870634,2.255718231145284,2.330631095951578,2.2558629592047286,2.3212251455579103,2.2314908802143156,2.321167000951372,2.2316823747198384,2.321108703506315,2.231873817873848,2.3212251455579103,2.2314908802143156,2.321167000951372,2.2316823747198384,2.321108703506315,2.231873817873848,2.3053376524212963,2.251754840449516,2.3054063900475503,2.2519730501655,2.3054749778122527,2.252191208737497,2.295916017458599,2.2277130458648604,2.295985770795436,2.227977100600349,2.296055367154184,2.2282411132806312,2.295916017458599,2.2277130458648604,2.295985770795436,2.227977100600349,2.296055367154184,2.2282411132806312,1.7098015668696676
2019-12-26,2.6759429001119153,2.272526289540633,2.251999369964929,2.2727193819121516,2.2522634692594066,2.272912354850716,2.252527535219311,2.263238750632521,2.2279549645594727,2.26343233210768,2.228264425127062,2.2636257871591705,2.228573863222704,2.263238750632521,2.2279549645594727,2.26343233210768,2.228264425127062,2.2636257871591705,2.228573863222704,2.342852068182545,2.2672845480942763,2.342792058773996,2.267430085253944,2.3427319031357414,2.2675755647520632,2.3332771163593895,2.243076944144209,2.3332186698617994,2.243269432903216,2.333160069732142,2.2434618700440896,2.3332771163593895,2.243076944144209,2.3332186698617994,2.243269432903216,2.333160069732142,2.2434618700440896,2.317307134195911,2.263446116343679,2.31737622871295,2.2636654590204754,2.3174451725903453,2.263884750287741,2.307836581415099,2.2392794950023847,2.3079066969163646,2.2395449207293807,2.3079766546245,2.239810304182817,2.307836581415099,2.2392794950023847,2.3079066969163646,2.2395449207293807,2.3079766546245,2.239810304182817,1.7222224700358049
2019-12-27,2.6313438517767165,2.2346508513816223,2.21446604713218,2.234840725546949,2.2147257447717497,2.2350304822698708,2.2149854096323223,2.2255181047886454,2.190822381816815,2.225708459905885,2.1911266847082773,2.2258986907065177,2.191430965502325,2.2255181047886454,2.190822381816815,2.225708459905885,2.1911266847082773,2.2258986907065177,2.191430965502325,2.303804533712836,2.229496472292705,2.303745524461096,2.2296395838330447,2.3036863714168123,2.229782638672862,2.2943891644200662,2.205692328408472,2.2943316920307693,2.2058816090214957,2.2942740685699397,2.206070838876688,2.2943891644200662,2.205692328408472,2.2943316920307693,2.2058816090214957,2.2942740685699397,2.206070838876688,2.278685348625979,2.2257220144046177,2.278753291567734,2.225937701370134,2.278821086380506,2.226153337782945,2.269372638391514,2.2019581700856783,2.2694415853010916,2.2022191720505577,2.2695103770474248,2.2024801324464365,2.269372638391514,2.2019581700856783,2.2694415853010916,2.2022191720505577,2.2695103770474248,2.2024801324464365,1.7205092420128896
2019-12-30,2.675942900111915,2.272526289540633,2.251999369964929,2.272719381912151,2.252263469259406,2.2729123548507157,2.252527535219311,2.263238750632521,2.2279549645594727,2.2634323321076795,2.228264425127062,2.2636257871591705,2.2285738632227035,2.263238750632521,2.2279549645594727,2.2634323321076795,2.228264425127062,2.2636257871591705,2.2285738632227035,2.342852068182545,2.2672845480942763,2.3427920587739957,2.2674300852539435,2.3427319031357414,2.267575564752063,2.3332771163593895,2.243076944144209,2.333218669861799,2.2432694329032157,2.3331600697321417,2.2434618700440896,2.3332771163593895,2.243076944144209,2.333218669861799,2.2432694329032157,2.3331600697321417,2.2434618700440896,2.317307134195911,2.2634461163436788,2.31737622871295,2.263665459020475,2.317445172590345,2.263884750287741,2.3078365814150987,2.2392794950023847,2.307906696916364,2.2395449207293807,2.3079766546244995,2.2398103041828166,2.3078365814150987,2.2392794950023847,2.307906696916364,2.2395449207293807,2.3079766546244995,2.2398103041828166,1.7453510483451644
2019-12-31,2.679997359051478,2.2759695111914517,2.2554114902224516,2.2761628961271696,2.255675989667375,2.2763561614489745,2.255940455727219,2.2666679002546912,2.231330653899714,2.266861775035115,2.2316405833469513,2.2670555232003204,2.231950490288192,2.2666679002546912,2.231330653899714,2.266861775035115,2.2316405833469513,2.2670555232003204,2.231950490288192,2.3464018440434278,2.270719827712601,2.3463417437115317,2.270865585383116,2.346281496928371,2.2710112853047173,2.3368123847175095,2.2464755455747305,2.33675384966462,2.246668325983372,2.336695160746887,2.2468610546956715,2.3368123847175095,2.2464755455747305,2.33675384966462,2.246668325983372,2.336695160746887,2.2468610546956715,2.320818205611359,2.2668755801563205,2.3208874048170602,2.267095255170506,2.3209564531548756,2.2673148786972677,2.311333303508152,2.242672342722085,2.311403525245025,2.2429381706092735,2.311473588949688,2.243203956158851,2.311333303508152,2.242672342722085,2.311403525245025,2.2429381706092735,2.311473588949688,2.243203956158851,1.7543454954654705
2020-01-02,2.727886844083669,2.317288171001281,2.296356933312723,2.3174850667073903,2.2966262345630004,2.317681840628078,2.2968955018221155,2.307817695720737,2.2718389259826135,2.3080150901643455,2.272154481985625,2.3082123556941236,2.2724700150740595,2.307817695720737,2.2718389259826135,2.3080150901643455,2.272154481985625,2.3082123556941236,2.2724700150740595,2.3889991543740194,2.3119431831324966,2.388937962961968,2.3120915869331875,2.38887662243993,2.3122399319365727,2.379235605014953,2.2872587627409886,2.3791760072984705,2.2874550429452487,2.379116252923835,2.287651270514655,2.379235605014953,2.2872587627409886,2.3791760072984705,2.2874550429452487,2.379116252923835,2.287651270514655,2.362951062596739,2.3080291459080238,2.3630215180663865,2.3082528089708783,2.3630918199292457,2.30847641961159,2.35329396862479,2.283386515358492,2.353365465188959,2.283657169167989,2.3534368008519517,2.2839277798712656,2.35329396862479,2.283386515358492,2.353365465188959,2.283657169167989,2.3534368008519517,2.2839277798712656,1.7770457667691009
2020-01-03,2.7194474538486357,2.3101190689527407,2.2892525872064384,2.3103153555134583,2.2895210553069294,2.310511520665528,2.289789489521418,2.300677892921459,2.264810432374424,2.3008746766767083,2.265125012127172,2.3010713319169547,2.265439569036235,2.300677892921459,2.264810432374424,2.3008746766767083,2.265125012127172,2.3010713319169547,2.265439569036235,2.381608196725371,2.304790617121191,2.381547194624033,2.3049385617981506,2.3814860438740175,2.3050864478597086,2.3718748533124563,2.2801825640675957,2.3718154399761975,2.280378237030671,2.3717558704664463,2.2805738575217314,2.3718748533124563,2.2801825640675957,2.3718154399761975,2.280378237030671,2.3717558704664463,2.2805738575217314,2.35564069113951,2.30088868893548,2.3557109286377984,2.301111660041528,2.3557810130045187,2.301334578887614,2.3460134737677367,2.2763222964366854,2.3460847491396644,2.2765921129119207,2.3461558641082028,2.276861886414295,2.3460134737677367,2.2763222964366854,2.3460847491396644,2.2765921129119207,2.3461558641082028,2.276861886414295,1.772762696711812
2020-01-06,2.747817248449143,2.3335650905304144,2.3124868292322054,2.3337633692563844,2.3127580220878667,2.3339615253414974,2.3130291807136074,2.3240280934568656,2.2877966043776117,2.324226874423529,2.2881143768851273,2.3244255255708555,2.288432126317111,2.3240280934568656,2.2877966043776117,2.324226874423529,2.2881143768851273,2.3244255255708555,2.288432126317111,2.4057797807447616,2.3281825588038947,2.4057181595166424,2.328332005011288,2.4056563881311694,2.3284813920083764,2.3959476510040125,2.3033247519819184,2.3958876346657774,2.3035224108826777,2.395827460569003,2.30372001677887,2.3959476510040125,2.3033247519819184,2.3958876346657774,2.3035224108826777,2.395827460569003,2.30372001677887,2.379548723940062,2.3242410288964943,2.379619674297667,2.3244662629964434,2.3796904699695305,2.3246914443060303,2.3698237973422733,2.2994253054535276,2.3698957961071767,2.299697860368952,2.369967632840714,2.299970371875373,2.3698237973422733,2.2994253054535276,2.3698957961071767,2.299697860368952,2.369967632840714,2.299970371875373,1.7659097846201504
